,from_id,total_distance,walking_distance,transfers,travel_time_total,walking_time,wait_time_total
1421,o_360470556003,2085.904655,1641.152,0,29.66666667,27.85,3.75
1422,o_360470557001,4137.988429,1482.691,1,32.35,25.01666667,6.133333333
1423,o_360470557002,3751.842766,1230.775,0,33.18333333,20.88333333,1.366666667
1424,o_360470558001,1697.715663,1288.142,0,23.38333333,21.68333333,4.15
1425,o_360470558002,1790.860663,1381.287,0,24.95,23.25,2.583333333
1426,o_360470560001,1392.671026,1234.841,0,21.41666667,20.76666667,6.116666667
1427,o_360470560002,1531.029026,1373.199,0,23.81666667,23.16666667,3.716666667
1428,o_360470560003,1258.846026,1101.016,0,19.23333333,18.58333333,8.3
1429,o_360470561001,3980.601454,1116.494,0,32.91666667,18.93333333,1.633333333
1430,o_360470561002,3699.399766,1178.332,0,32.25,19.95,2.3
1431,o_360470561003,3379.025368,551.005,0,23.21666667,9.366666667,2.266666667
1432,o_360470561004,3513.952254,1335.551,0,33.36666667,22.75,1.183333333
1433,o_360470562001,1482.767026,1324.937,0,22.96666667,22.31666667,4.566666667
1434,o_360470562002,1320.084026,1162.254,0,20.21666667,19.56666667,7.316666667
1435,o_360470563011,4451.551998,734.619,0,30.65,12.45,3.9
1436,o_360470563012,4477.281998,760.349,0,31.18333333,12.98333333,3.366666667
1437,o_360470563013,4324.474408,895.742,0,32.1,15.31666667,2.45
1438,o_360470563014,4310.918621,805.557,1,22.05,13.71666667,4.933333333
1439,o_360470563021,4592.822998,875.89,0,32.98333333,14.78333333,1.566666667
1440,o_360470563022,4701.236463,797.923,0,32.73333333,13.61666667,1.816666667
1441,o_360470564001,1744.874237,785.379,0,16.68333333,13.35,6.333333333
1442,o_360470564002,1663.554237,704.059,0,15.3,11.96666667,7.716666667
1443,o_360470564003,1352.987274,710.795,0,14.56666667,12.03333333,1.316666667
1444,o_360470565001,4104.560187,1040.308,0,32.68333333,17.7,1.866666667
1445,o_360470565002,4153.126621,647.765,1,19.38333333,11.05,7.6
1446,o_360470565003,4250.485621,745.124,1,21.03333333,12.7,5.95
1447,o_360470566001,1843.74784,1201.554,0,22.91666667,20.38333333,4.966666667
1448,o_360470566002,2105.76114,1338.077,0,25.68333333,22.63333333,2.2
1449,o_360470568001,2417.068877,1249.274,0,25.83333333,21.2,2.05
1450,o_360470568002,2011.41284,1369.219,0,25.73333333,23.2,2.15
1451,o_360470569001,2946.189947,661.354,0,22.38333333,11.21666667,3.1
