,from_id,total_distance,walking_distance,transfers,travel_time_total,walking_time,wait_time_total
1144,o_360610277001,2298.876824,436.367,0,10.86666667,7.366666667,3.333333333
1145,o_360610277002,2161.068824,298.559,0,8.55,5.05,5.65
1146,o_360610277003,2085.664824,223.155,0,7.25,3.75,1.566666667
1147,o_360610277004,2241.914824,379.405,0,9.883333333,6.383333333,4.316666667
1148,o_360610279001,2087.235999,951.121,0,18.15,16.15,2.05
1149,o_360610279002,2083.915824,221.406,0,7.216666667,3.716666667,1.6
1150,o_360610279003,2246.478824,383.969,0,10,6.5,4.2
1151,o_360610279004,2328.420824,465.911,0,11.43333333,7.933333333,2.766666667
1152,o_360610279005,2668.123434,2440.231,0,43.58333333,41.51666667,1.133333333
1153,o_360610279006,2233.503824,370.994,0,9.75,6.25,4.45
1154,o_360610279007,2204.552824,342.043,0,9.25,5.75,4.95
1155,o_360610281001,1910.4361,873.501,0,20.63333333,14.95,2.333333333
1156,o_360610281002,2126.244948,850.29,0,21.58333333,14.58333333,1.383333333
1157,o_360610283001,2616.067434,2388.175,0,42.7,40.63333333,2.016666667
1158,o_360610283002,2711.91523,613.98,0,14.9,10.4,4.933333333
1159,o_360610283003,2809.34023,711.405,0,16.5,12,3.333333333
1160,o_360610283004,2561.26823,463.333,0,12.33333333,7.833333333,1.5
1161,o_360610285001,2167.114905,1417.709,0,25.4,23.9,6.716666667
1162,o_360610285002,2750.08423,652.149,0,15.53333333,11.03333333,4.3
1163,o_360610285003,2858.38523,760.45,0,17.4,12.9,2.433333333
1164,o_360610285004,2774.04223,676.107,0,15.93333333,11.43333333,3.9
1165,o_360610287001,3517.19923,1419.264,0,28.63333333,24.13333333,3.2
1166,o_360610287002,1979.614002,1294.926,0,23.38333333,21.88333333,5.266666667
1167,o_360610287003,2841.56023,743.625,0,17.03333333,12.53333333,2.8
1168,o_360610291001,2116.029325,767.5,0,15.98333333,12.98333333,3.85
1169,o_360610291002,1974.985002,1290.297,0,23.25,21.75,5.4
1170,o_360610291003,1976.120325,627.591,0,13.61666667,10.61666667,6.216666667
1171,o_360610291004,1827.736002,1143.048,0,20.76666667,19.26666667,7.883333333
1172,o_360610291005,2172.238325,823.709,0,16.95,13.95,2.883333333
1173,o_360610291006,2168.535325,820.006,0,16.85,13.85,2.983333333
1174,o_360610291007,2065.512325,716.983,0,15.11666667,12.11666667,4.716666667
1175,o_360610293001,1802.371325,453.842,0,10.66666667,7.666666667,3.166666667
1176,o_360610293002,1799.156325,450.627,0,10.61666667,7.616666667,3.216666667
1177,o_360610293003,1710.087491,974.632,0,17.9,16.4,1.933333333
1178,o_360610293004,2460.859002,1776.171,0,31.48333333,29.98333333,7.75
1179,o_360610293005,1889.227325,540.698,0,12.18333333,9.183333333,1.65
1180,o_360610295001,2599.360325,1250.831,0,24.18333333,21.18333333,1.65
1181,o_360610295002,2063.645491,1328.19,0,24.01666667,22.51666667,1.816666667
1182,o_360610295003,1904.730491,1169.275,0,21.31666667,19.81666667,4.516666667
1183,o_360610295004,1737.081491,1001.626,0,18.48333333,16.98333333,1.35
1184,o_360610297001,2230.159491,1494.704,0,26.81666667,25.31666667,5.016666667
1185,o_360610299001,2722.82523,624.89,0,15.11666667,10.61666667,4.716666667
1186,o_360610299002,1291.029491,555.574,0,10.83333333,9.333333333,3
1187,o_360610299003,2139.913325,791.384,0,16.43333333,13.43333333,3.4
1188,o_360610303001,1253.252491,517.797,0,10.23333333,8.733333333,3.6
1189,o_360610303002,1481.303491,745.848,0,14.16666667,12.66666667,5.666666667
1190,o_360610303003,1553.767491,818.312,0,15.35,13.85,4.483333333
1191,o_360610307001,1148.490491,413.035,0,8.5,7,5.333333333
1192,o_360610307002,1396.190491,660.735,0,12.73333333,11.23333333,1.1
1193,o_360610307003,1576.546491,841.091,0,15.73333333,14.23333333,4.1
1194,o_360610309001,1971.257981,500.347,1,11.45,8.45,9.383333333
1195,o_360610309002,2027.243981,556.333,1,12.36666667,9.366666667,8.466666667
1196,o_360610309003,2033.493981,562.583,1,12.46666667,9.466666667,8.366666667
1197,o_360610309004,2022.638516,732.312,1,15.4,12.4,4.933333333
1198,o_360610309005,2050.152516,759.826,1,15.81666667,12.81666667,4.516666667
1199,o_360610311001,1760.255999,624.141,0,12.58333333,10.58333333,1.616666667
1200,o_360610317031,1538.229608,1174.315,0,21.23333333,20.23333333,2.2
1201,o_360610317032,1541.300608,1177.386,0,21.31666667,20.31666667,2.116666667
1202,o_360610317033,1395.653608,1031.739,0,18.86666667,17.86666667,2.066666667
1203,o_360610317041,1789.744027,1221.106,0,22.56666667,21.06666667,1.116666667
1204,o_360610317042,2006.648553,1528.198,0,27.95,26.95,2.95
1205,o_360610317043,1953.957876,1015.33,0,20.48333333,17.48333333,1.2
1206,o_360610317044,2256.353506,960.722,0,20.6,16.6,1.083333333
1207,o_360610319001,2152.191506,856.56,0,18.63333333,14.63333333,3.05
