,from_id,total_distance,walking_distance,transfers,travel_time_total,walking_time,wait_time_total
305,o_360850277022,11359.92682,1004.045,1,43.5,17.06666667,8.383333333
306,o_360850277023,9924.388467,2497.165,1,57.8,42.2,14.65
307,o_360850277024,10694.46811,2187.07,0,66.16666667,36.86666667,1.316666667
308,o_360850277041,10445.61468,2211.065,0,65.75,37.31666667,1.666666667
309,o_360850277042,10789.97244,1035.441,2,50.25,17.55,11.65
310,o_360850277051,9607.634669,1961.174,0,59.7,33.16666667,7.716666667
311,o_360850277052,9879.423681,1644.874,0,56.15,27.71666667,1.433333333
312,o_360850277053,10122.37011,1614.972,0,56.55,27.25,1.033333333
313,o_360850277061,8978.235048,2601.971,0,65.85,43.95,1.733333333
314,o_360850277062,9286.118854,2416.563,0,64.2,40.75,3.466666667
315,o_360850277063,9645.049866,2187.405,0,62.26666667,36.91666667,5.4
316,o_360850279001,13087.38105,3357.494,1,86.33333333,56.26666667,13.98333333
317,o_360850279002,12546.80881,1797.609,1,62.7,30.3,7.616666667
318,o_360850279003,10048.11944,2106.539,1,52.81666667,35.61666667,5.683333333
319,o_360850279004,9078.286777,2646.294,2,57.56666667,44.71666667,12.61666667
320,o_360850291021,12894.79557,1752.292,0,54.61666667,29.43333333,13.56666667
321,o_360850291022,18087.84973,1213.671,2,68.13333333,20.5,14.75
322,o_360850291041,7048.057654,2771.397,0,62.41666667,46.81666667,1.9
323,o_360850291042,7355.806335,2749.495,0,63,46.43333333,4.666666667
324,o_360850291043,6863.803089,950.374,1,37.95,16.18333333,9.35
325,o_360850291044,6941.129654,2664.469,0,60.61666667,45.01666667,3.7
326,o_360850291051,8752.15468,2223.642,0,60.43333333,37.43333333,3.766666667
327,o_360850291052,8431.222643,3035.467,0,70.2,51.31666667,4
328,o_360850291053,7660.57669,1238.548,1,44.21666667,20.95,9.716666667
329,o_360850291061,8430.383671,1031.736,1,43.61666667,17.41666667,10.31666667
330,o_360850291062,9256.039623,849.698,1,43.76666667,14.38333333,10.16666667
331,o_360850303011,5938.473323,1637.628,1,41.7,27.68333333,11.01666667
332,o_360850303012,5936.947094,928.581,1,34.78333333,15.66666667,12.51666667
333,o_360850303021,7503.902515,3266.876,0,65.76666667,55.05,1.15
334,o_360850303022,7724.189583,1110.114,0,45.45,18.8,4.983333333
335,o_360850303023,5618.75098,1495.957,0,40.95,25.26666667,1.716666667
336,o_360850303024,5802.62392,1149.617,1,37.25,19.45,10.05
337,o_360850319011,6019.623436,745.851,0,33.68333333,12.61666667,3.033333333
338,o_360850319012,5972.368056,1672.545,0,47.73333333,28.18333333,2.7
339,o_360850319021,7705.749364,2167.702,0,50.5,36.61666667,1.033333333
340,o_360850319022,7597.816364,2059.769,0,48.58333333,34.7,2.95
341,o_360850319023,7007.502947,2107.874,0,47.71666667,35.55,3.816666667
342,o_360850323001,9143.782485,3204.658,0,68.81666667,53.86666667,2.716666667
