,from_id,total_distance,walking_distance,transfers,travel_time_total,walking_time,wait_time_total
1103,o_360050448002,1827.437217,1454.564,0,26.25,24.48333333,4.916666667
1104,o_360050449011,1382.830408,553.587,0,13.35,9.266666667,1.85
1105,o_360050449012,1511.715093,413.654,1,11.8,6.983333333,4.4
1106,o_360050449021,1439.136932,1285.087,0,22.23333333,21.66666667,1.266666667
1107,o_360050449022,1300.745884,1072.766,0,18.96666667,18.1,1.433333333
1108,o_360050451011,1021.455092,516.632,0,11.2,8.716666667,4
1109,o_360050451012,608.3006493,379.598,0,7.566666667,6.433333333,2.25
1110,o_360050451021,1270.105179,619.097,0,13.66666667,10.46666667,1.533333333
1111,o_360050451022,899.2206493,670.518,0,12.48333333,11.35,2.716666667
1112,o_360050456001,2426.468597,1325.212,0,27.56666667,22.33333333,3.6
1113,o_360050456002,3163.803301,978.615,1,25.63333333,16.51666667,6.533333333
1114,o_360050456003,5728.758979,1846.373,1,47.28333333,31.01666667,8.883333333
1115,o_360050458001,2208.972217,2037.559,0,35,34.46666667,6.366666667
1116,o_360050458002,2052.287336,442.198,0,15.05,7.45,4.116666667
1117,o_360050458003,2172.116336,562.027,0,17.08333333,9.483333333,2.083333333
1118,o_360050458004,2209.504599,1738.316,0,31.18333333,29.15,3.733333333
1119,o_360050460001,2534.899347,2210.623,0,38.66666667,37.16666667,7.116666667
1120,o_360050460002,2998.126626,1181.785,0,28.43333333,19.86666667,2.733333333
1121,o_360050462031,3742.415307,1435.803,1,34.86666667,24.38333333,4.333333333
1122,o_360050462032,3989.031677,2901.839,0,53.4,49.1,2.766666667
1123,o_360050462033,6674.236094,1642.306,2,42.1,27.98333333,9.316666667
1124,o_360050462041,3190.830903,1310.94,1,30.33333333,22.15,7.15
1125,o_360050462042,3200.040345,1484.93,1,32.56666667,25.16666667,6.633333333
1126,o_360050462043,3454.626201,1411.021,1,33.26666667,23.86666667,5.933333333
1127,o_360050462044,3533.409201,1489.804,1,34.7,25.3,4.5
1128,o_360050462051,2945.062939,1609.943,1,33.28333333,27.26666667,4.2
1129,o_360050462052,3009.716321,1656.737,1,33.98333333,28.03333333,5.216666667
1130,o_360050462053,3023.276321,1670.297,1,34.21666667,28.26666667,4.983333333
1131,o_360050462054,3020.002879,1502.243,1,32.26666667,25.53333333,5.216666667
1132,o_360050462055,5991.909126,1366.59,0,39.25,23.06666667,2.183333333
1133,o_360050462061,3359.507345,1644.397,1,35.26666667,27.86666667,3.933333333
1134,o_360050462062,3490.155201,1446.55,1,33.85,24.45,5.35
1135,o_360050462063,3536.028201,1492.423,1,34.6,25.2,4.6
1136,o_360050462064,3474.821201,1431.216,1,33.63333333,24.23333333,5.566666667
1137,o_360050462071,3740.613307,1434.001,1,34.73333333,24.25,4.466666667
1138,o_360050462072,3710.683307,1404.071,1,34.31666667,23.83333333,4.883333333
1139,o_360050462073,3626.834307,1320.222,1,32.81666667,22.33333333,6.383333333
1140,o_360050462081,4274.199909,1672.327,0,33.15,28.15,5.85
1141,o_360050462082,4113.188909,1511.316,0,30.4,25.4,8.6
1142,o_360050462083,3145.13297,2271.815,0,41.66666667,38.21666667,1.233333333
1143,o_360050462084,2473.764135,1664.613,0,31.21666667,28.01666667,2.766666667
1144,o_360050462091,6549.293805,1268.69,1,32.85,21.38333333,4.5
1145,o_360050462092,4358.887909,1757.015,0,34.53333333,29.53333333,4.466666667
1146,o_360050462093,4949.914774,2229.734,1,43.38333333,37.75,7.033333333
1147,o_360050484011,2884.605647,1139.832,1,26.61666667,19.35,5.55
1148,o_360050484012,3209.560301,1024.372,1,26.45,17.33333333,5.716666667
1149,o_360050484013,3067.502626,1251.161,0,29.71666667,21.15,1.45
1150,o_360050484021,2274.254339,1480.771,0,28.78333333,25.03333333,2.383333333
1151,o_360050504001,7188.530928,2864.63,0,59.45,48.11666667,8.6
1152,o_360050516011,8061.584522,1528.691,1,42.35,25.9,7.8
1153,o_360050516012,8659.615894,1837.38,1,48.18333333,31.05,5.25
1154,o_360050516013,9041.493564,1891.04,1,49.93333333,32.01666667,3.5
1155,o_360050516014,9374.833272,1582.052,1,46.55,26.83333333,6.883333333
1156,o_360050516015,8249.518522,1716.625,1,45.48333333,29.03333333,7.95
