GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate
360050158001,360050158001,Block Group 1; Census Tract 158; Bronx County; New York,Bronx,1490,534,281,0.5262172284644194,667,199,0.2983508245877061,220,0.1476510067114094,375,0.2516778523489933,434,0.2912751677852349,111,0.074496644295302,94,0.0630872483221476,851,0.5711409395973155,59,0.1104868913857678,36005015800,1490,285,0.1912751677852349,1490,313,0.2100671140939597,1490,3,0.0020134228187919
360050159001,360050159001,Block Group 1; Census Tract 159; Bronx County; New York,Bronx,1415,626,600,0.9584664536741214,627,114,0.1818181818181818,325,0.2296819787985865,261,0.1844522968197879,7,0.004946996466431,111,0.0784452296819788,0,0.0,1297,0.91660777385159,194,0.3099041533546325,36005015900,2405,890,0.3700623700623701,2405,751,0.3122661122661123,2405,214,0.0889812889812889
360050160001,360050160001,Block Group 1; Census Tract 160; Bronx County; New York,Bronx,1407,707,352,0.4978783592644978,688,166,0.2412790697674418,87,0.0618336886993603,473,0.3361762615493959,671,0.4769012082444918,15,0.0106609808102345,61,0.0433546552949538,660,0.4690831556503198,36,0.0509193776520509,36005016000,3832,576,0.150313152400835,3848,543,0.1411122661122661,3848,158,0.041060291060291
360050161001,360050161001,Block Group 1; Census Tract 161; Bronx County; New York,Bronx,1440,670,670,1.0,218,79,0.3623853211009174,508,0.3527777777777778,235,0.1631944444444444,23,0.0159722222222222,837,0.58125,0,0.0,557,0.3868055555555555,142,0.2119402985074626,36005016100,4703,1763,0.3748671061024878,4703,1425,0.3029980863278758,4703,107,0.0227514352540931
360050162001,360050162001,Block Group 1; Census Tract 162; Bronx County; New York,Bronx,943,232,125,0.5387931034482759,303,79,0.2607260726072607,256,0.271474019088017,226,0.23966065747614,303,0.3213149522799576,76,0.080593849416755,13,0.0137857900318133,542,0.574761399787911,31,0.1336206896551724,36005016200,1697,97,0.0571596935769004,1697,158,0.093105480259281,1697,33,0.0194460813199764
360050164001,360050164001,Block Group 1; Census Tract 164; Bronx County; New York,Bronx,1132,392,217,0.5535714285714286,459,153,0.3333333333333333,281,0.2482332155477031,212,0.1872791519434629,195,0.1722614840989399,181,0.1598939929328622,440,0.3886925795053003,304,0.2685512367491166,31,0.0790816326530612,36005016400,1132,243,0.2146643109540636,1132,156,0.1378091872791519,1132,30,0.0265017667844522
360050165001,360050165001,Block Group 1; Census Tract 165; Bronx County; New York,Bronx,1311,376,376,1.0,595,210,0.3529411764705882,359,0.2738367658276125,62,0.0472921434019832,4,0.0030511060259344,506,0.3859649122807017,0,0.0,751,0.5728451563691839,0,0.0,36005016500,1311,285,0.217391304347826,1311,158,0.1205186880244088,1311,124,0.0945842868039664
360050166001,360050166001,Block Group 1; Census Tract 166; Bronx County; New York,Bronx,1603,523,325,0.621414913957935,591,226,0.3824027072758037,521,0.3250155957579538,140,0.0873362445414847,388,0.2420461634435433,123,0.0767311291328758,29,0.0180910792264504,1061,0.6618839675608235,32,0.0611854684512428,36005016600,2376,319,0.1342592592592592,2395,367,0.1532359081419624,2395,80,0.0334029227557411
360050167001,360050167001,Block Group 1; Census Tract 167; Bronx County; New York,Bronx,1029,424,404,0.9528301886792452,294,150,0.5102040816326531,350,0.3401360544217687,107,0.1039844509232264,31,0.0301263362487852,430,0.4178814382896015,0,0.0,549,0.5335276967930029,91,0.2146226415094339,36005016700,2961,1095,0.3698074974670719,3015,621,0.2059701492537313,3015,260,0.0862354892205638
360050169001,360050169001,Block Group 1; Census Tract 169; Bronx County; New York,Bronx,1944,607,562,0.9258649093904447,732,377,0.5150273224043715,542,0.2788065843621399,231,0.1188271604938271,18,0.0092592592592592,1133,0.5828189300411523,0,0.0,628,0.3230452674897119,75,0.1235584843492586,36005016900,1904,990,0.5199579831932774,1944,439,0.2258230452674897,1944,63,0.0324074074074074
360050016001,360050016001,Block Group 1; Census Tract 16; Bronx County; New York,Bronx,2174,819,819,1.0,1096,414,0.3777372262773723,388,0.1784728610855565,362,0.1665133394664213,0,0.0,952,0.4379024839006439,0,0.0,1059,0.4871205151793928,52,0.0634920634920634,36005001600,5329,808,0.151623193844999,5412,1105,0.2041759053954175,5412,152,0.0280857354028085
360050173001,360050173001,Block Group 1; Census Tract 173; Bronx County; New York,Bronx,684,293,293,1.0,331,212,0.6404833836858006,123,0.1798245614035087,79,0.1154970760233918,0,0.0,0,0.0,22,0.0321637426900584,662,0.9678362573099416,99,0.3378839590443686,36005017300,5265,1590,0.301994301994302,5265,1784,0.3388414055080722,5265,408,0.0774928774928774
360050175001,360050175001,Block Group 1; Census Tract 175; Bronx County; New York,Bronx,1491,680,680,1.0,426,217,0.5093896713615024,556,0.3729040912139503,108,0.0724346076458752,0,0.0,1031,0.6914822266934944,0,0.0,460,0.3085177733065057,223,0.3279411764705882,36005017500,6228,2433,0.390655105973025,6228,1498,0.2405266538214515,6228,432,0.0693641618497109
360050177011,360050177011,Block Group 1; Census Tract 177.01; Bronx County; New York,Bronx,872,306,272,0.8888888888888888,376,138,0.3670212765957447,230,0.2637614678899082,31,0.0355504587155963,17,0.0194954128440367,257,0.2947247706422018,62,0.0711009174311926,536,0.6146788990825688,0,0.0,36005017701,5025,1261,0.2509452736318407,4984,774,0.1552969502407704,4984,606,0.1215890850722311
360050177021,360050177021,Block Group 1; Census Tract 177.02; Bronx County; New York,Bronx,975,209,101,0.4832535885167464,336,114,0.3392857142857143,432,0.4430769230769231,103,0.1056410256410256,0,0.0,373,0.3825641025641025,161,0.1651282051282051,268,0.2748717948717948,70,0.3349282296650718,36005017702,5232,1818,0.3474770642201835,5232,944,0.1804281345565749,5232,359,0.0686162079510703
360050179011,360050179011,Block Group 1; Census Tract 179.01; Bronx County; New York,Bronx,2887,1037,954,0.9199614271938285,1129,806,0.7139061116031886,669,0.2317284378247315,218,0.0755109109802563,0,0.0,585,0.202632490474541,47,0.0162798753030827,2205,0.7637686179425008,319,0.3076181292189007,36005017901,4968,1002,0.2016908212560386,4968,731,0.1471417069243156,4968,473,0.0952093397745571
360050179021,360050179021,Block Group 1; Census Tract 179.02; Bronx County; New York,Bronx,1102,406,406,1.0,629,443,0.7042925278219396,247,0.2241379310344827,140,0.1270417422867513,7,0.0063520871143375,731,0.6633393829401089,0,0.0,364,0.3303085299455535,64,0.1576354679802955,36005017902,3030,483,0.1594059405940594,3030,610,0.2013201320132013,3030,303,0.1
360050181011,360050181011,Block Group 1; Census Tract 181.01; Bronx County; New York,Bronx,1407,535,494,0.9233644859813084,575,278,0.4834782608695652,410,0.2914001421464108,196,0.1393034825870646,0,0.0,396,0.2814498933901919,2,0.0014214641080312,1009,0.7171286425017769,131,0.2448598130841121,36005018101,2876,665,0.2312239221140473,2876,589,0.204798331015299,2876,497,0.1728094575799721
360050181021,360050181021,Block Group 1; Census Tract 181.02; Bronx County; New York,Bronx,913,576,576,1.0,318,194,0.610062893081761,16,0.0175246440306681,487,0.5334063526834611,90,0.0985761226725082,278,0.3044906900328587,0,0.0,545,0.5969331872946331,386,0.6701388888888888,36005018102,5066,1583,0.3124753257007501,5107,1084,0.2122576855296651,5107,308,0.0603093792833365
360050183011,360050183011,Block Group 1; Census Tract 183.01; Bronx County; New York,Bronx,1511,893,893,1.0,480,201,0.41875,114,0.0754467240238252,576,0.3812045003309067,174,0.115155526141628,331,0.2190602250165453,98,0.0648577101257445,829,0.5486432825943084,341,0.3818589025755879,36005018301,3933,1116,0.2837528604118993,3933,964,0.2451055174167302,3933,207,0.0526315789473684
360050183021,360050183021,Block Group 1; Census Tract 183.02; Bronx County; New York,Bronx,1478,651,651,1.0,694,239,0.3443804034582132,473,0.3200270635994587,126,0.0852503382949932,0,0.0,931,0.6299052774018945,0,0.0,525,0.3552097428958051,0,0.0,36005018302,3295,787,0.2388467374810318,3295,490,0.1487101669195751,3295,202,0.0613050075872534
360050184001,360050184001,Block Group 1; Census Tract 184; Bronx County; New York,Bronx,806,275,162,0.5890909090909091,402,150,0.373134328358209,168,0.2084367245657568,217,0.2692307692307692,383,0.4751861042183622,0,0.0,63,0.0781637717121588,243,0.3014888337468983,31,0.1127272727272727,36005018400,3886,505,0.1299536798764796,3886,362,0.0931549150797735,3886,148,0.038085434894493
360050185011,360050185011,Block Group 1; Census Tract 185.01; Bronx County; New York,Bronx,3775,1466,1451,0.9897680763983628,1474,866,0.587516960651289,1245,0.3298013245033112,385,0.1019867549668874,91,0.0241059602649006,1659,0.4394701986754967,0,0.0,1902,0.503841059602649,93,0.06343792633015,36005018501,3761,1162,0.3089603828768944,3775,592,0.1568211920529801,3775,381,0.1009271523178808
360050185021,360050185021,Block Group 1; Census Tract 185.02; Bronx County; New York,Bronx,941,438,402,0.9178082191780822,287,151,0.5261324041811847,108,0.1147715196599362,106,0.1126461211477152,15,0.0159404888416578,173,0.18384697130712,0,0.0,712,0.7566418703506907,15,0.0342465753424657,36005018502,5479,2784,0.5081219200584048,5520,1178,0.2134057971014492,5520,361,0.0653985507246376
360050189001,360050189001,Block Group 1; Census Tract 189; Bronx County; New York,Bronx,1567,496,496,1.0,722,499,0.6911357340720221,467,0.2980216975111678,32,0.0204211869814933,139,0.0887045309508615,246,0.1569878749202297,0,0.0,1136,0.7249521378430122,160,0.3225806451612903,36005018900,8034,2079,0.2587752053771471,8163,1420,0.1739556535587406,8163,337,0.041283841724856
360050019011,360050019011,Block Group 1; Census Tract 19.01; Bronx County; New York,Bronx,2260,1149,1149,1.0,1234,582,0.4716369529983792,483,0.213716814159292,73,0.0323008849557522,181,0.0800884955752212,945,0.4181415929203539,69,0.0305309734513274,975,0.4314159292035398,70,0.0609225413402959,36005001901,2258,507,0.2245349867139061,2259,401,0.1775121735281097,2259,255,0.1128818061088977
360050019021,360050019021,Block Group 1; Census Tract 19.02; Bronx County; New York,Bronx,2079,624,592,0.9487179487179488,958,427,0.4457202505219206,238,0.1144781144781144,66,0.0317460317460317,61,0.0293410293410293,367,0.1765271765271765,0,0.0,1059,0.5093795093795094,93,0.1490384615384615,36005001902,2040,807,0.3955882352941176,2069,253,0.1222812953117448,2069,306,0.1478975350410826
360050193001,360050193001,Block Group 1; Census Tract 193; Bronx County; New York,Bronx,1985,964,964,1.0,1127,882,0.782608695652174,395,0.198992443324937,171,0.0861460957178841,97,0.0488664987405541,1468,0.7395465994962217,0,0.0,345,0.1738035264483627,133,0.1379668049792531,36005019300,5735,859,0.1497820401046207,5949,1150,0.1933097999663809,5949,84,0.0141200201714573
360050194001,360050194001,Block Group 1; Census Tract 194; Bronx County; New York,Bronx,2117,696,416,0.5977011494252874,1054,466,0.4421252371916508,536,0.2531884742560227,313,0.1478507321681625,308,0.1454888993859234,278,0.1313179026924893,128,0.0604629192253188,1318,0.622579121398205,51,0.0732758620689655,36005019400,2117,166,0.0784128483703353,2117,322,0.1521020311761927,2117,38,0.0179499291450165
360050195001,360050195001,Block Group 1; Census Tract 195; Bronx County; New York,Bronx,3285,1069,1069,1.0,954,655,0.6865828092243187,1257,0.382648401826484,340,0.1035007610350076,0,0.0,2279,0.6937595129375951,0,0.0,978,0.2977168949771689,144,0.1347053320860617,36005019500,6997,2781,0.3974560525939688,7738,1416,0.1829930214525717,7738,194,0.0250710777978805
360050197001,360050197001,Block Group 1; Census Tract 197; Bronx County; New York,Bronx,2920,1073,1073,1.0,1145,847,0.7397379912663755,1040,0.3561643835616438,165,0.0565068493150684,175,0.059931506849315,442,0.1513698630136986,77,0.0263698630136986,2226,0.7623287671232877,15,0.0139794967381174,36005019700,7542,4287,0.5684168655529037,7628,1332,0.1746198217094913,7628,591,0.0774777136864184
360050199001,360050199001,Block Group 1; Census Tract 199; Bronx County; New York,Bronx,377,263,263,1.0,75,75,1.0,66,0.1750663129973474,90,0.2387267904509283,0,0.0,124,0.3289124668435013,0,0.0,253,0.6710875331564987,118,0.4486692015209125,36005019900,6781,2421,0.3570269871700339,6852,1175,0.1714827787507297,6852,388,0.0566258026853473
360050020011,360050020011,Block Group 1; Census Tract 20.01; Bronx County; New York,Bronx,2610,1027,1027,1.0,786,525,0.6679389312977099,669,0.2563218390804597,303,0.1160919540229885,0,0.0,999,0.3827586206896551,0,0.0,1471,0.5636015325670498,110,0.107108081791626,36005002001,4113,2155,0.523948456114758,4199,1211,0.2884020004763039,4199,225,0.0535841867111216
360050020021,360050020021,Block Group 1; Census Tract 20.02; Bronx County; New York,Bronx,599,256,144,0.5625,208,102,0.4903846153846153,184,0.3071786310517529,207,0.345575959933222,0,0.0,73,0.1218697829716193,0,0.0,526,0.8781302170283807,88,0.34375,36005002002,3551,1526,0.4297381019431146,3609,1171,0.3244666112496536,3609,322,0.0892213909670268
360050200001,360050200001,Block Group 1; Census Tract 200; Bronx County; New York,Bronx,1173,375,262,0.6986666666666667,498,272,0.5461847389558233,276,0.2352941176470588,175,0.1491901108269394,71,0.0605285592497868,54,0.0460358056265984,215,0.1832907075873827,714,0.6086956521739131,57,0.152,36005020000,4398,1156,0.2628467485220555,4398,448,0.1018644838562983,4398,359,0.0816280127330604
360050201001,360050201001,Block Group 1; Census Tract 201; Bronx County; New York,Bronx,1180,370,370,1.0,271,133,0.4907749077490775,266,0.2254237288135593,43,0.0364406779661016,25,0.0211864406779661,183,0.1550847457627118,18,0.0152542372881355,951,0.8059322033898305,188,0.5081081081081081,36005020100,3845,1713,0.4455136540962289,3845,585,0.1521456436931079,3845,175,0.0455136540962288
360050202001,360050202001,Block Group 1; Census Tract 202; Bronx County; New York,Bronx,1355,474,429,0.9050632911392406,723,435,0.6016597510373444,361,0.266420664206642,119,0.0878228782287822,77,0.0568265682656826,119,0.0878228782287822,77,0.0568265682656826,1073,0.7918819188191882,91,0.1919831223628691,36005020200,2593,668,0.2576166602391053,2602,324,0.1245196003074558,2602,223,0.0857033051498847
360050204001,360050204001,Block Group 1; Census Tract 204; Bronx County; New York,Bronx,923,338,317,0.9378698224852072,306,173,0.565359477124183,264,0.2860238353196099,93,0.1007583965330444,41,0.0444203683640303,120,0.1300108342361863,89,0.0964247020585048,530,0.5742145178764897,72,0.2130177514792899,36005020400,2823,747,0.2646121147715196,2807,362,0.1289633060206626,2807,208,0.0741004631278945
360050205021,360050205021,Block Group 1; Census Tract 205.02; Bronx County; New York,Bronx,1240,553,516,0.9330922242314648,408,246,0.6029411764705882,223,0.1798387096774193,296,0.2387096774193548,15,0.0120967741935483,118,0.0951612903225806,23,0.0185483870967741,1050,0.8467741935483871,159,0.2875226039783002,36005020502,2316,554,0.2392055267702936,2321,640,0.2757432141318397,2321,206,0.0887548470486859
360050206011,360050206011,Block Group 1; Census Tract 206.01; Bronx County; New York,Bronx,1179,476,403,0.8466386554621849,503,323,0.6421471172962226,160,0.1357082273112807,333,0.2824427480916031,65,0.0551314673452078,128,0.1085665818490246,344,0.2917726887192536,597,0.5063613231552163,125,0.2626050420168067,36005020601,2840,553,0.1947183098591549,2849,400,0.1404001404001404,2849,108,0.0379080379080379
360050209001,360050209001,Block Group 1; Census Tract 209; Bronx County; New York,Bronx,490,245,245,1.0,178,118,0.6629213483146067,55,0.1122448979591836,52,0.1061224489795918,24,0.0489795918367346,169,0.3448979591836735,0,0.0,284,0.5795918367346938,15,0.0612244897959183,36005020900,4796,1281,0.2670975813177648,4809,447,0.0929507174048658,4809,248,0.0515699729673528
360050210011,360050210011,Block Group 1; Census Tract 210.01; Bronx County; New York,Bronx,534,214,198,0.9252336448598132,118,66,0.559322033898305,208,0.3895131086142322,85,0.1591760299625468,33,0.0617977528089887,68,0.1273408239700374,70,0.1310861423220973,363,0.6797752808988764,118,0.5514018691588785,36005021001,7346,1393,0.1896270078954533,7347,1249,0.1700013610997686,7347,587,0.0798965564175854
360050210021,360050210021,Block Group 1; Census Tract 210.02; Bronx County; New York,Bronx,2234,771,709,0.9195849546044098,829,478,0.5765983112183354,849,0.3800358102059087,151,0.067591763652641,18,0.0080572963294538,902,0.4037600716204118,295,0.1320501342882721,1010,0.4521038495971352,9,0.0116731517509727,36005021002,7410,1739,0.2346828609986504,7434,837,0.1125907990314769,7434,400,0.0538068334678504
360050211001,360050211001,Block Group 1; Census Tract 211; Bronx County; New York,Bronx,1680,534,419,0.7846441947565543,575,235,0.408695652173913,506,0.3011904761904762,207,0.1232142857142857,178,0.1059523809523809,530,0.3154761904761904,0,0.0,957,0.5696428571428571,95,0.1779026217228464,36005021100,5812,1758,0.3024776324845148,5920,852,0.1439189189189189,5920,263,0.0444256756756756
360050212001,360050212001,Block Group 1; Census Tract 212; Bronx County; New York,Bronx,772,315,296,0.9396825396825396,220,128,0.5818181818181818,282,0.3652849740932642,161,0.2085492227979274,0,0.0,112,0.1450777202072538,470,0.6088082901554405,159,0.2059585492227979,90,0.2857142857142857,36005021200,5218,1106,0.2119586048294365,5322,746,0.1401728673431041,5322,298,0.0559939872228485
