GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km,ewm_accessibility_score
360850020011,360850020011,Block Group 1; Census Tract 20.01; Richmond County; New York,Staten Island,1599,879,454,0.5164960182025028,730,248,0.3397260273972602,85,0.0531582238899312,523,0.3270794246404002,1167,0.7298311444652908,16,0.0100062539086929,141,0.0881801125703564,247,0.1544715447154471,109,0.124004550625711,36085002001,2904,108,0.0371900826446281,2904,372,0.128099173553719,2904,120,0.0413223140495867,180427,0.180427,8862.309964694863,0.9429145610816754
360850020021,360850020021,Block Group 1; Census Tract 20.02; Richmond County; New York,Staten Island,1389,666,294,0.4414414414414414,862,508,0.5893271461716937,124,0.0892728581713463,358,0.257739380849532,738,0.531317494600432,11,0.0079193664506839,363,0.2613390928725702,183,0.1317494600431965,156,0.2342342342342342,36085002002,2710,85,0.0313653136531365,2710,245,0.0904059040590405,2710,160,0.059040590405904,537737,0.537737,2583.047102951815,0.949880975067686
360850201001,360850201001,Block Group 1; Census Tract 201; Richmond County; New York,Staten Island,1521,614,245,0.3990228013029316,683,85,0.1244509516837481,444,0.291913214990138,111,0.0729783037475345,617,0.4056541748849441,24,0.0157790927021696,24,0.0157790927021696,851,0.559500328731098,35,0.0570032573289902,36085020100,3356,352,0.1048867699642431,3356,264,0.0786650774731823,3356,78,0.0232419547079856,294056,0.294056,5172.484152678402,0.9241882284231434
360850207011,360850207011,Block Group 1; Census Tract 207.01; Richmond County; New York,Staten Island,1245,455,275,0.6043956043956044,623,240,0.3852327447833066,201,0.1614457831325301,158,0.1269076305220883,78,0.0626506024096385,205,0.1646586345381526,160,0.1285140562248996,737,0.5919678714859438,46,0.1010989010989011,36085020701,3364,674,0.2003567181926278,3364,449,0.1334720570749108,3364,126,0.0374554102259215,263368,0.263368,4727.225782934905,0.9076220800960824
360850207021,360850207021,Block Group 1; Census Tract 207.02; Richmond County; New York,Staten Island,815,191,165,0.8638743455497382,230,57,0.2478260869565217,366,0.449079754601227,49,0.060122699386503,109,0.1337423312883435,0,0.0,13,0.0159509202453987,602,0.7386503067484662,120,0.6282722513089005,36085020702,2916,889,0.3048696844993141,2928,349,0.1191939890710382,2928,331,0.1130464480874317,280966,0.280966,2900.706847091819,0.9167373544291144
360850208031,360850208031,Block Group 1; Census Tract 208.03; Richmond County; New York,Staten Island,1826,661,204,0.3086232980332829,1004,432,0.4302788844621514,348,0.1905805038335158,362,0.1982475355969332,1709,0.9359255202628696,0,0.0,7,0.0038335158817086,110,0.0602409638554216,0,0.0,36085020803,7532,571,0.0758098778544875,7627,776,0.1017438049036318,7627,185,0.0242559328700668,721894,0.721894,2529.4572333334254,0.704625095239615
360850208041,360850208041,Block Group 1; Census Tract 208.04; Richmond County; New York,Staten Island,2379,804,104,0.1293532338308457,1120,201,0.1794642857142857,401,0.1685582177385456,557,0.2341319882303489,2175,0.914249684741488,25,0.0105086170659941,112,0.0470786044556536,40,0.0168137873055905,0,0.0,36085020804,5124,246,0.0480093676814988,5124,658,0.1284153005464481,5124,55,0.0107338017174082,444254,0.444254,5355.044636626795,0.8456180134689271
360850208051,360850208051,Block Group 1; Census Tract 208.05; Richmond County; New York,Staten Island,1535,459,80,0.1742919389978213,632,113,0.1787974683544304,368,0.2397394136807817,287,0.1869706840390879,1073,0.6990228013029316,4,0.0026058631921824,112,0.0729641693811074,346,0.2254071661237785,12,0.0261437908496732,36085020805,6559,302,0.0460436042079585,6559,759,0.1157188595822533,6559,181,0.0275956700716572,434779,0.434779,3530.529303393218,0.7196687182207682
360850208061,360850208061,Block Group 1; Census Tract 208.06; Richmond County; New York,Staten Island,1568,553,109,0.1971066907775768,800,87,0.10875,215,0.1371173469387755,199,0.1269132653061224,1230,0.7844387755102041,2,0.0012755102040816,106,0.0676020408163265,195,0.1243622448979591,19,0.0343580470162748,36085020806,2533,275,0.1085669166995657,2533,279,0.1101460718515594,2533,31,0.012238452427951,296925,0.296925,5280.794813505094,0.6964082787326923
360850213001,360850213001,Block Group 1; Census Tract 213; Richmond County; New York,Staten Island,840,296,76,0.2567567567567567,388,49,0.1262886597938144,175,0.2083333333333333,189,0.225,282,0.3357142857142857,50,0.0595238095238095,49,0.0583333333333333,459,0.5464285714285714,42,0.1418918918918918,36085021300,5669,818,0.1442935261950961,5669,739,0.130358087846181,5669,485,0.085553007585112,126904,0.126904,6619.176700498015,0.9146136948197976
360850021001,360850021001,Block Group 1; Census Tract 21; Richmond County; New York,Staten Island,1702,539,353,0.6549165120593692,621,318,0.5120772946859904,483,0.2837837837837837,239,0.1404230317273795,453,0.2661574618096357,277,0.1627497062279671,19,0.0111633372502937,953,0.5599294947121034,38,0.0705009276437847,36085002100,5613,1344,0.239444147514698,5577,708,0.1269499731038192,5577,646,0.1158328850636543,152253,0.152253,11178.761666436789,0.9814796833377404
360850223001,360850223001,Block Group 1; Census Tract 223; Richmond County; New York,Staten Island,1792,605,115,0.1900826446280991,657,153,0.2328767123287671,372,0.2075892857142857,419,0.2338169642857142,306,0.1707589285714285,712,0.3973214285714285,39,0.0217633928571428,342,0.1908482142857142,16,0.0264462809917355,36085022300,3263,559,0.1713147410358565,3263,672,0.2059454489733374,3263,110,0.033711308611707,343665,0.343665,5214.380283124555,0.8721429610129018
360850226011,360850226011,Block Group 1; Census Tract 226.01; Richmond County; New York,Staten Island,2296,931,269,0.2889366272824919,1015,457,0.4502463054187192,564,0.2456445993031359,383,0.1668118466898954,2015,0.8776132404181185,2,0.0008710801393728,65,0.0283101045296167,112,0.048780487804878,171,0.1836734693877551,36085022601,7394,322,0.0435488233703002,7483,970,0.1296271548844046,7483,177,0.0236536148603501,478740,0.47874,4795.922630237707,0.7201510890142961
360850226021,360850226021,Block Group 1; Census Tract 226.02; Richmond County; New York,Staten Island,486,358,331,0.9245810055865922,83,2,0.0240963855421686,37,0.0761316872427983,29,0.0596707818930041,452,0.9300411522633744,3,0.0061728395061728,18,0.037037037037037,13,0.0267489711934156,9,0.0251396648044692,36085022602,1373,363,0.2643845593590677,1373,364,0.2651128914785142,1373,78,0.0568099053168244,768456,0.768456,632.4369905368687,0.8318427301195892
360850228011,360850228011,Block Group 1; Census Tract 228.01; Richmond County; New York,Staten Island,37,10,6,0.6,26,5,0.1923076923076923,0,0.0,0,0.0,31,0.8378378378378378,0,0.0,0,0.0,0,0.0,0,0.0,36085022801,37,0,0.0,37,5,0.1351351351351351,37,0,0.0,1453186,1.453186,25.46129676448851,0.2701810808534436
360850231001,360850231001,Block Group 1; Census Tract 231; Richmond County; New York,Staten Island,1995,614,253,0.4120521172638436,815,203,0.249079754601227,517,0.2591478696741854,166,0.0832080200501253,115,0.0576441102756892,603,0.3022556390977444,200,0.100250626566416,867,0.4345864661654135,22,0.0358306188925081,36085023100,4742,760,0.1602699283002952,4757,510,0.1072104267395417,4757,548,0.1151986546142526,247759,0.247759,8052.179739182027,0.9224443361616402
360850239001,360850239001,Block Group 1; Census Tract 239; Richmond County; New York,Staten Island,1799,540,209,0.387037037037037,886,170,0.1918735891647855,395,0.2195664257921067,242,0.1345191773207337,358,0.1989994441356309,564,0.3135075041689827,348,0.1934408004446915,485,0.2695942190105614,0,0.0,36085023900,3071,336,0.1094106154347118,3102,279,0.0899419729206963,3102,155,0.0499677627337201,315025,0.315025,5710.6578842948975,0.939292137944982
360850244011,360850244011,Block Group 1; Census Tract 244.01; Richmond County; New York,Staten Island,2379,739,131,0.1772665764546684,1300,70,0.0538461538461538,863,0.3627574611181168,119,0.0500210172341319,2260,0.949978982765868,0,0.0,0,0.0,119,0.0500210172341319,0,0.0,36085024401,6270,117,0.0186602870813397,6270,421,0.0671451355661882,6270,322,0.0513556618819776,535737,0.535737,4440.611718063154,0.9148109469548972
360850244021,360850244021,Block Group 1; Census Tract 244.02; Richmond County; New York,Staten Island,3155,1191,245,0.2057094878253568,1574,232,0.1473951715374841,521,0.16513470681458,547,0.1733755942947702,2870,0.9096671949286846,1,0.0003169572107765,65,0.0206022187004754,123,0.038985736925515,105,0.08816120906801,36085024402,4980,273,0.0548192771084337,5013,360,0.0718132854578097,5013,206,0.0410931577897466,1000041,1.000041,3154.8706503033377,0.9422998056845996
360850247001,360850247001,Block Group 1; Census Tract 247; Richmond County; New York,Staten Island,1174,429,234,0.5454545454545454,421,65,0.1543942992874109,253,0.2155025553662691,202,0.1720613287904599,422,0.3594548551959114,573,0.4880749574105621,44,0.0374787052810902,135,0.1149914821124361,62,0.1445221445221445,36085024700,2833,296,0.1044828803388634,2822,342,0.1211906449326718,2822,242,0.0857547838412473,211867,0.211867,5541.212175562971,0.908501612684996
360850248001,360850248001,Block Group 1; Census Tract 248; Richmond County; New York,Staten Island,1354,564,202,0.3581560283687943,585,93,0.1589743589743589,285,0.2104874446085672,296,0.2186115214180206,982,0.725258493353028,4,0.0029542097488921,2,0.001477104874446,240,0.1772525849335302,14,0.0248226950354609,36085024800,4769,581,0.1218284755713986,4769,537,0.1126022226881945,4769,175,0.0366953239672887,328754,0.328754,4118.581066694245,0.9269609581887872
360850251001,360850251001,Block Group 1; Census Tract 251; Richmond County; New York,Staten Island,1976,632,311,0.4920886075949367,659,45,0.0682852807283763,230,0.1163967611336032,361,0.1826923076923076,983,0.4974696356275304,8,0.0040485829959514,458,0.2317813765182186,486,0.2459514170040485,36,0.0569620253164556,36085025100,6459,538,0.0832946276513392,6459,676,0.1046601641120916,6459,334,0.0517107911441399,453089,0.453089,4361.174073967807,0.9222670986329384
360850273021,360850273021,Block Group 1; Census Tract 273.02; Richmond County; New York,Staten Island,3527,858,263,0.3065268065268065,1211,194,0.1601981833195706,1565,0.4437198752480862,563,0.1596257442585767,2582,0.7320669123901332,151,0.0428125886022115,425,0.120499007655231,62,0.0175786787638219,35,0.0407925407925407,36085027302,4866,551,0.1132346896835183,4866,271,0.0556925606247431,4866,36,0.0073982737361282,322581,0.322581,10933.68797294323,0.6128544319798542
360850277021,360850277021,Block Group 1; Census Tract 277.02; Richmond County; New York,Staten Island,2201,750,266,0.3546666666666667,1037,191,0.1841851494696239,546,0.2480690595184007,321,0.1458427987278509,1273,0.5783734666060881,20,0.0090867787369377,316,0.1435711040436165,429,0.1949114039073148,28,0.0373333333333333,36085027702,6159,874,0.141906153596363,6159,574,0.0931969475564215,6159,341,0.0553661308654002,188664,0.188664,11666.2426324047,0.4538480562494025
360850277041,360850277041,Block Group 1; Census Tract 277.04; Richmond County; New York,Staten Island,2351,713,215,0.3015427769985975,777,69,0.0888030888030888,565,0.2403232666950234,517,0.219906422798809,1543,0.6563164610803913,0,0.0,437,0.1858783496384517,352,0.1497235219055721,141,0.1977559607293127,36085027704,5163,998,0.1932984698818516,5161,658,0.1274946715752761,5161,312,0.0604534005037783,267182,0.267182,8799.245458152122,0.8054096720992167
360850277051,360850277051,Block Group 1; Census Tract 277.05; Richmond County; New York,Staten Island,3024,881,133,0.1509648127128263,1389,245,0.1763858891288696,631,0.2086640211640211,575,0.1901455026455026,1681,0.5558862433862434,47,0.015542328042328,916,0.3029100529100529,380,0.1256613756613756,45,0.0510783200908059,36085027705,6119,419,0.0684752410524595,6119,536,0.0875960124203301,6119,264,0.0431443046249387,233651,0.233651,12942.379874256903,0.7969509652962926
360850277061,360850277061,Block Group 1; Census Tract 277.06; Richmond County; New York,Staten Island,1567,549,258,0.4699453551912568,539,125,0.2319109461966604,153,0.0976388002552648,191,0.1218889597957881,1219,0.7779195915762603,0,0.0,212,0.1352903637523931,136,0.0867900446713465,92,0.1675774134790528,36085027706,3107,908,0.2922433215320245,3089,193,0.0624797669148591,3089,108,0.0349627711233408,186202,0.186202,8415.591669262414,0.7963021535894428
360850279001,360850279001,Block Group 1; Census Tract 279; Richmond County; New York,Staten Island,1255,444,82,0.1846846846846846,537,108,0.2011173184357542,289,0.2302788844621514,313,0.249402390438247,994,0.7920318725099602,35,0.0278884462151394,106,0.0844621513944223,120,0.095617529880478,24,0.054054054054054,36085027900,1784,113,0.0633408071748879,1784,164,0.0919282511210762,1784,20,0.0112107623318385,3696471,3.696471,339.51301119364933,0.4195802121187511
360850027001,360850027001,Block Group 1; Census Tract 27; Richmond County; New York,Staten Island,1934,196,115,0.5867346938775511,425,193,0.4541176470588235,395,0.2042399172699069,516,0.2668045501551189,407,0.2104446742502585,616,0.3185108583247156,115,0.0594622543950362,753,0.3893485005170631,59,0.3010204081632653,36085002700,2061,1312,0.6365841824357108,2061,273,0.1324599708879185,2061,312,0.1513828238719068,178853,0.178853,10813.349510491857,0.9580185604222148
360850291021,360850291021,Block Group 1; Census Tract 291.02; Richmond County; New York,Staten Island,577,178,34,0.1910112359550561,229,0,0.0,194,0.3362218370883882,87,0.1507798960138648,314,0.5441941074523396,0,0.0,66,0.1143847487001733,197,0.341421143847487,4,0.0224719101123595,36085029102,3355,161,0.0479880774962742,3355,223,0.0664679582712369,3355,265,0.0789865871833084,8094585,8.094585,71.28222138627243,0.7582483372803309
360850291041,360850291041,Block Group 1; Census Tract 291.04; Richmond County; New York,Staten Island,1713,530,21,0.0396226415094339,1027,472,0.4595910418695229,178,0.1039112667834209,244,0.1424401634559252,574,0.3350846468184472,301,0.1757151196730881,278,0.162288382953882,516,0.3012259194395796,34,0.0641509433962264,36085029104,6879,956,0.1389736880360517,6879,825,0.1199302224160488,6879,580,0.0843145806076464,280632,0.280632,6104.079363721885,0.8031894922696252
360850291051,360850291051,Block Group 1; Census Tract 291.05; Richmond County; New York,Staten Island,1079,381,125,0.3280839895013123,441,68,0.1541950113378684,169,0.1566265060240964,351,0.3253012048192771,837,0.7757182576459685,103,0.0954587581093605,44,0.0407784986098239,61,0.0565338276181649,0,0.0,36085029105,4467,309,0.0691739422431161,4467,527,0.11797627042758,4467,89,0.0199238862771434,1113805,1.113805,968.751262563914,0.8099281302761648
360850291061,360850291061,Block Group 1; Census Tract 291.06; Richmond County; New York,Staten Island,1078,363,134,0.3691460055096419,456,73,0.1600877192982456,156,0.1447124304267161,231,0.2142857142857142,889,0.8246753246753247,85,0.0788497217068645,93,0.0862708719851577,11,0.010204081632653,10,0.0275482093663911,36085029106,2845,391,0.1374340949033392,2845,272,0.0956063268892794,2845,111,0.0390158172231985,195141,0.195141,5524.210698930517,0.6128608689568212
360850029001,360850029001,Block Group 1; Census Tract 29; Richmond County; New York,Staten Island,907,271,170,0.6273062730627307,443,107,0.2415349887133182,239,0.2635060639470782,62,0.0683572216097023,74,0.0815876515986769,424,0.4674751929437706,0,0.0,379,0.4178610804851158,0,0.0,36085002900,5429,1803,0.3321053601031497,5495,576,0.1048225659690627,5495,417,0.075887170154686,140312,0.140312,6464.165573863961,0.9471459237745335
360850303011,360850303011,Block Group 1; Census Tract 303.01; Richmond County; New York,Staten Island,3299,1068,400,0.3745318352059925,1737,559,0.3218192285549798,538,0.1630797211276144,829,0.2512882691724765,926,0.2806911185207639,405,0.1227644740830554,1214,0.3679903000909366,712,0.2158229766595938,89,0.0833333333333333,36085030301,5379,284,0.0527979178285926,5379,542,0.1007622234616099,5379,33,0.0061349693251533,342790,0.34279,9623.96802707197,0.5987221396085909
360850303021,360850303021,Block Group 1; Census Tract 303.02; Richmond County; New York,Staten Island,734,251,83,0.3306772908366533,381,105,0.2755905511811024,71,0.0967302452316076,160,0.217983651226158,249,0.3392370572207084,191,0.2602179836512261,201,0.273841961852861,93,0.1267029972752043,56,0.2231075697211155,36085030302,6123,605,0.0988077739670096,6123,500,0.0816593173281071,6123,252,0.041156295933366,179128,0.179128,4097.628511455495,0.777595382436289
360850319011,360850319011,Block Group 1; Census Tract 319.01; Richmond County; New York,Staten Island,2708,873,862,0.9873997709049256,700,589,0.8414285714285714,765,0.2824963072378139,168,0.0620384047267356,99,0.0365583456425406,1024,0.3781388478581979,140,0.051698670605613,1365,0.5040620384047267,81,0.0927835051546391,36085031901,3948,1478,0.3743667679837892,3948,577,0.1461499493414387,3948,95,0.0240628166160081,159746,0.159746,16951.911158964856,0.9229914642394996
360850319021,360850319021,Block Group 1; Census Tract 319.02; Richmond County; New York,Staten Island,751,431,387,0.8979118329466357,100,23,0.23,274,0.3648468708388815,88,0.1171770972037283,100,0.133155792276964,457,0.6085219707057257,0,0.0,162,0.2157123834886817,26,0.0603248259860788,36085031902,4653,953,0.2048140984311197,4653,747,0.1605415860735009,4653,340,0.0730711369009241,131868,0.131868,5695.0890284223615,0.8405568934994015
360850323001,360850323001,Block Group 1; Census Tract 323; Richmond County; New York,Staten Island,1030,437,143,0.3272311212814645,569,341,0.5992970123022847,148,0.1436893203883495,142,0.1378640776699029,107,0.103883495145631,349,0.3388349514563107,79,0.0766990291262136,291,0.2825242718446601,17,0.0389016018306636,36085032300,1030,116,0.1126213592233009,1030,165,0.1601941747572815,1030,69,0.0669902912621359,3867919,3.867919,266.29306353106153,0.7592336159075791
360850033001,360850033001,Block Group 1; Census Tract 33; Richmond County; New York,Staten Island,1491,530,175,0.330188679245283,739,290,0.3924221921515561,321,0.2152917505030181,176,0.1180415828303152,926,0.6210596914822267,207,0.1388329979879275,113,0.0757880617035546,138,0.0925553319919517,16,0.030188679245283,36085003300,3821,503,0.131640931693274,3821,335,0.0876733839309081,3821,87,0.0227689086626537,166291,0.166291,8966.209836972537,0.9776127275078844
360850036001,360850036001,Block Group 1; Census Tract 36; Richmond County; New York,Staten Island,1305,392,202,0.5153061224489796,571,110,0.1926444833625218,372,0.2850574712643678,126,0.096551724137931,254,0.1946360153256705,6,0.0045977011494252,446,0.3417624521072797,373,0.285823754789272,106,0.2704081632653061,36085003600,2608,345,0.1322852760736196,2565,173,0.0674463937621832,2565,249,0.0970760233918128,246746,0.246746,5288.839535392671,0.9657054160591256
360850039001,360850039001,Block Group 1; Census Tract 39; Richmond County; New York,Staten Island,891,418,300,0.7177033492822966,429,103,0.2400932400932401,238,0.2671156004489338,93,0.1043771043771043,418,0.4691358024691358,67,0.0751964085297418,215,0.2413019079685746,184,0.2065095398428731,12,0.0287081339712918,36085003900,2144,221,0.1030783582089552,2215,388,0.1751693002257336,2215,38,0.0171557562076749,151928,0.151928,5864.620083197304,0.6590902531713662
360850003001,360850003001,Block Group 1; Census Tract 3; Richmond County; New York,Staten Island,955,469,469,1.0,497,271,0.545271629778672,165,0.1727748691099476,104,0.1089005235602094,142,0.1486910994764398,171,0.1790575916230366,451,0.4722513089005236,161,0.1685863874345549,104,0.2217484008528784,36085000300,1889,397,0.2101641079936474,1878,139,0.0740149094781682,1878,49,0.0260915867944621,147455,0.147455,6476.552168458174,0.8582565148597777
360850040011,360850040011,Block Group 1; Census Tract 40.01; Richmond County; New York,Staten Island,918,366,251,0.6857923497267759,288,97,0.3368055555555556,192,0.2091503267973856,287,0.312636165577342,97,0.1056644880174292,641,0.6982570806100218,77,0.0838779956427015,90,0.0980392156862745,59,0.1612021857923497,36085004001,2758,148,0.0536620739666424,2758,310,0.1124002900652646,2758,106,0.0384336475707034,141618,0.141618,6482.22683557175,0.9718569376129385
360850040021,360850040021,Block Group 1; Census Tract 40.02; Richmond County; New York,Staten Island,949,267,52,0.1947565543071161,665,152,0.2285714285714285,82,0.0864067439409905,91,0.0958904109589041,159,0.1675447839831401,27,0.0284510010537407,627,0.660695468914647,87,0.0916754478398314,91,0.3408239700374532,36085004002,2411,206,0.0854417254251348,2411,192,0.0796350062214848,2411,60,0.024885939444214,208183,0.208183,4558.489405955337,0.8763310228842477
360850040031,360850040031,Block Group 1; Census Tract 40.03; Richmond County; New York,Staten Island,1274,519,519,1.0,470,237,0.5042553191489362,381,0.2990580847723705,156,0.1224489795918367,0,0.0,1025,0.804552590266876,0,0.0,214,0.1679748822605965,35,0.0674373795761079,36085004003,3517,1433,0.4074495308501564,3517,440,0.1251066249644583,3517,98,0.0278646573784475,42016,0.042016,30321.78217821782,0.9513767030457444
360850040041,360850040041,Block Group 1; Census Tract 40.04; Richmond County; New York,Staten Island,1804,628,427,0.6799363057324841,624,309,0.4951923076923077,308,0.1707317073170731,160,0.0886917960088691,89,0.0493348115299334,392,0.2172949002217294,764,0.4235033259423503,559,0.3098669623059867,143,0.2277070063694267,36085004004,3808,551,0.1446953781512605,3829,279,0.0728649778009924,3829,172,0.0449203447375293,157996,0.157996,11418.010582546394,0.9092654684972864
360850047001,360850047001,Block Group 1; Census Tract 47; Richmond County; New York,Staten Island,2298,677,312,0.4608567208271787,929,199,0.2142088266953713,442,0.1923411662315056,340,0.1479547432550043,903,0.3929503916449086,646,0.2811140121845082,364,0.1583986074847693,362,0.1575282854656222,67,0.0989660265878877,36085004700,2436,183,0.0751231527093596,2941,492,0.1672900374022441,2941,97,0.0329819789187351,754155,0.754155,3047.118960956302,0.9000542204711054
360850050001,360850050001,Block Group 1; Census Tract 50; Richmond County; New York,Staten Island,2952,885,249,0.2813559322033898,1509,464,0.3074884029158383,790,0.2676151761517615,459,0.1554878048780487,1389,0.4705284552845528,156,0.0528455284552845,826,0.279810298102981,564,0.1910569105691057,111,0.1254237288135593,36085005000,4668,497,0.1064695801199657,4668,464,0.0994001713796058,4668,258,0.0552699228791773,290259,0.290259,10170.227279774272,0.9042823387199698
360850059011,360850059011,Block Group 1; Census Tract 59.01; Richmond County; New York,Staten Island,978,436,175,0.4013761467889908,471,34,0.0721868365180467,31,0.0316973415132924,228,0.2331288343558282,642,0.656441717791411,59,0.0603271983640081,0,0.0,262,0.2678936605316973,0,0.0,36085005901,3061,120,0.039202874877491,3062,335,0.1094056172436316,3062,52,0.0169823644676681,192810,0.19281,5072.351019138011,0.9513977206057784
360850064001,360850064001,Block Group 1; Census Tract 64; Richmond County; New York,Staten Island,1091,307,43,0.1400651465798045,543,157,0.289134438305709,83,0.076076993583868,369,0.3382218148487626,932,0.854262144821265,0,0.0,155,0.1420714940421631,4,0.0036663611365719,18,0.0586319218241042,36085006400,3425,678,0.197956204379562,3425,604,0.1763503649635036,3425,74,0.0216058394160583,224096,0.224096,4868.449236041697,0.6805428668920493
360850067001,360850067001,Block Group 1; Census Tract 67; Richmond County; New York,Staten Island,783,279,63,0.2258064516129032,369,118,0.3197831978319783,173,0.2209450830140485,147,0.1877394636015325,483,0.6168582375478927,74,0.0945083014048531,108,0.1379310344827586,118,0.1507024265644955,9,0.032258064516129,36085006700,3052,190,0.0622542595019659,3052,291,0.0953473132372215,3052,182,0.0596330275229357,602312,0.602312,1299.99070249306,0.959390939402653
360850006001,360850006001,Block Group 1; Census Tract 6; Richmond County; New York,Staten Island,1318,482,290,0.6016597510373444,496,84,0.1693548387096774,277,0.2101669195751138,204,0.1547799696509863,501,0.3801213960546282,46,0.0349013657056145,91,0.0690440060698027,481,0.3649468892261001,1,0.0020746887966804,36085000600,2568,461,0.1795171339563863,2568,581,0.2262461059190031,2568,178,0.0693146417445482,376492,0.376492,3500.738395503756,0.9431647699840752
360850070011,360850070011,Block Group 1; Census Tract 70.01; Richmond County; New York,Staten Island,1096,452,160,0.3539823008849557,551,86,0.1560798548094374,208,0.1897810218978102,183,0.166970802919708,569,0.5191605839416058,16,0.0145985401459854,321,0.2928832116788321,93,0.0848540145985401,113,0.25,36085007001,2710,159,0.0586715867158671,2739,375,0.1369112814895947,2739,14,0.0051113545089448,261944,0.261944,4184.100418410042,0.9181810412810965
360850070021,360850070021,Block Group 1; Census Tract 70.02; Richmond County; New York,Staten Island,1775,600,423,0.705,952,266,0.2794117647058823,433,0.2439436619718309,148,0.0833802816901408,1089,0.6135211267605634,0,0.0,389,0.2191549295774648,297,0.1673239436619718,47,0.0783333333333333,36085007002,5636,824,0.1462029808374733,5703,485,0.0850429598456952,5703,230,0.0403296510608451,228973,0.228973,7752.005694994606,0.924748259998334
360850074001,360850074001,Block Group 1; Census Tract 74; Richmond County; New York,Staten Island,2560,883,116,0.131370328425821,1174,523,0.4454855195911414,564,0.2203125,447,0.174609375,1146,0.44765625,93,0.036328125,798,0.31171875,486,0.18984375,119,0.1347678369195923,36085007400,4756,831,0.174726661059714,4854,647,0.1332921302018953,4854,198,0.0407911001236094,219300,0.2193,11673.506611947105,0.924506269631975
360850075001,360850075001,Block Group 1; Census Tract 75; Richmond County; New York,Staten Island,168,125,76,0.608,95,19,0.2,20,0.119047619047619,25,0.1488095238095238,44,0.2619047619047619,29,0.1726190476190476,0,0.0,71,0.4226190476190476,28,0.224,36085007500,2718,261,0.0960264900662251,2729,243,0.0890436057163796,2729,131,0.0480029314767314,130350,0.13035,1288.8377445339472,0.9402235657863272
360850077001,360850077001,Block Group 1; Census Tract 77; Richmond County; New York,Staten Island,1793,523,322,0.615678776290631,779,167,0.214377406931964,469,0.2615727830451756,207,0.1154489682097044,107,0.0596765197992191,915,0.5103179029559398,126,0.0702732849972113,640,0.3569436698271054,30,0.0573613766730401,36085007700,1784,570,0.3195067264573991,1793,97,0.0540992749581706,1793,68,0.0379252649191299,248536,0.248536,7214.246628255061,0.9352600845365896
360850007001,360850007001,Block Group 1; Census Tract 7; Richmond County; New York,Staten Island,1652,485,485,1.0,494,314,0.6356275303643725,545,0.3299031476997578,283,0.1713075060532687,15,0.0090799031476997,483,0.2923728813559322,123,0.074455205811138,816,0.4939467312348668,66,0.1360824742268041,36085000700,5482,2191,0.3996716526815031,5482,831,0.1515870120394016,5482,49,0.0089383436701933,104190,0.10419,15855.64833477301,0.8295158573729198
360850081001,360850081001,Block Group 1; Census Tract 81; Richmond County; New York,Staten Island,1855,865,588,0.6797687861271676,667,336,0.5037481259370314,223,0.1202156334231805,583,0.3142857142857143,528,0.2846361185983827,278,0.1498652291105121,183,0.0986522911051212,827,0.445822102425876,118,0.1364161849710982,36085008100,4427,591,0.1334989835102778,4427,757,0.1709961599277162,4427,131,0.0295911452450869,315063,0.315063,5887.711346619565,0.9304032115364634
360850008001,360850008001,Block Group 1; Census Tract 8; Richmond County; New York,Staten Island,1867,730,246,0.336986301369863,695,188,0.2705035971223021,431,0.2308516336368505,148,0.079271558650241,755,0.404392072844135,290,0.1553294054633101,631,0.3379753615425817,191,0.1023031601499732,74,0.1013698630136986,36085000800,5178,632,0.1220548474314407,5178,635,0.1226342217072228,5178,203,0.0392043259945925,336169,0.336169,5553.754212910768,0.9785113439509042
360850096011,360850096011,Block Group 1; Census Tract 96.01; Richmond County; New York,Staten Island,2095,807,405,0.5018587360594795,915,400,0.4371584699453552,474,0.2262529832935561,395,0.18854415274463,1715,0.8186157517899761,9,0.0042959427207637,163,0.0778042959427207,190,0.0906921241050119,70,0.0867410161090458,36085009601,4105,145,0.0353227771010962,4105,466,0.1135200974421437,4105,171,0.0416565164433617,437455,0.437455,4789.064018013281,0.924961138725342
360850096021,360850096021,Block Group 1; Census Tract 96.02; Richmond County; New York,Staten Island,1190,387,119,0.3074935400516795,705,246,0.3489361702127659,253,0.2126050420168067,196,0.1647058823529411,477,0.4008403361344538,10,0.0084033613445378,530,0.4453781512605042,78,0.0655462184873949,98,0.2532299741602067,36085009602,3792,170,0.0448312236286919,3800,432,0.1136842105263157,3800,134,0.0352631578947368,214819,0.214819,5539.547246751917,0.9301046458159086
