GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km,ewm_accessibility_score
360470001001,360470001001,Block Group 1; Census Tract 1; Kings County; New York,Brooklyn,878,500,307,0.614,693,185,0.2669552669552669,62,0.0706150341685649,106,0.1207289293849658,759,0.8644646924829157,46,0.0523917995444191,12,0.0136674259681093,28,0.0318906605922551,0,0.0,36047000100,4799,134,0.0279224838508022,4815,511,0.1061266874350986,4815,99,0.0205607476635514,93665,0.093665,9373.832274595634,0.8507660947007494
360470200001,360470200001,Block Group 1; Census Tract 200; Kings County; New York,Brooklyn,1508,399,306,0.7669172932330827,702,333,0.4743589743589743,345,0.2287798408488063,267,0.1770557029177719,503,0.3335543766578249,0,0.0,770,0.5106100795755968,197,0.1306366047745358,107,0.2681704260651629,36047020000,2337,466,0.1994009413778348,2337,242,0.1035515618314077,2337,153,0.0654685494223363,57988,0.057988,26005.380423535906,0.4219293856375637
360470201001,360470201001,Block Group 1; Census Tract 201; Kings County; New York,Brooklyn,527,295,215,0.7288135593220338,344,158,0.4593023255813953,88,0.1669829222011385,72,0.1366223908918406,173,0.3282732447817836,230,0.4364326375711575,0,0.0,88,0.1669829222011385,0,0.0,36047020100,3993,147,0.0368144252441773,3993,255,0.0638617580766341,3993,160,0.0400701227147508,41867,0.041867,12587.47939904937,0.8892620020914309
360470202001,360470202001,Block Group 1; Census Tract 202; Kings County; New York,Brooklyn,713,303,142,0.4686468646864686,258,45,0.1744186046511628,122,0.1711079943899018,221,0.3099579242636746,344,0.4824684431977559,0,0.0,204,0.2861150070126227,165,0.2314165497896213,71,0.2343234323432343,36047020200,1717,169,0.0984274898078043,1717,159,0.0926033779848573,1717,72,0.0419336051252184,58007,0.058007,12291.61997689934,0.4173668276459862
360470203001,360470203001,Block Group 1; Census Tract 203; Kings County; New York,Brooklyn,1149,494,360,0.728744939271255,852,326,0.3826291079812207,208,0.1810269799825935,56,0.0487380330722367,718,0.6248912097476066,59,0.0513489991296779,137,0.1192341166231505,140,0.1218450826805918,11,0.0222672064777327,36047020300,2074,271,0.1306653809064609,2074,199,0.0959498553519768,2074,49,0.023625843780135,72833,0.072833,15775.815907624292,0.6336768241214747
360470204001,360470204001,Block Group 1; Census Tract 204; Kings County; New York,Brooklyn,737,280,138,0.4928571428571429,413,246,0.5956416464891041,81,0.1099050203527815,141,0.1913161465400271,315,0.4274084124830393,17,0.0230664857530529,300,0.4070556309362279,44,0.0597014925373134,78,0.2785714285714286,36047020400,2037,117,0.0574374079528718,2037,253,0.1242022582228767,2037,56,0.0274914089347079,57980,0.05798,12711.279751638496,0.8313873183085181
360470205001,360470205001,Block Group 1; Census Tract 205; Kings County; New York,Brooklyn,647,313,277,0.8849840255591054,425,225,0.5294117647058824,143,0.2210200927357032,12,0.0185471406491499,485,0.749613601236476,50,0.0772797527047913,101,0.1561051004636785,11,0.017001545595054,0,0.0,36047020500,3834,130,0.0339071465832029,3834,151,0.0393844548774126,3834,69,0.0179968701095461,53287,0.053287,12141.798187175107,0.6354443692346567
360470206001,360470206001,Block Group 1; Census Tract 206; Kings County; New York,Brooklyn,1369,399,222,0.556390977443609,401,102,0.2543640897755611,375,0.2739225712198685,248,0.181154127100073,704,0.5142439737034331,17,0.012417823228634,559,0.408327246165084,66,0.0482103725346968,79,0.1979949874686716,36047020600,2589,621,0.2398609501738123,2590,345,0.1332046332046332,2590,94,0.0362934362934362,75998,0.075998,18013.63193768257,0.8223290347680663
360470207001,360470207001,Block Group 1; Census Tract 207; Kings County; New York,Brooklyn,1903,895,866,0.9675977653631284,1334,761,0.5704647676161919,413,0.2170257488176563,87,0.0457172884918549,1138,0.5980031529164477,257,0.1350499211770888,30,0.0157645822385706,139,0.0730425643720441,0,0.0,36047020700,4628,386,0.0834053586862575,4628,296,0.0639585133967156,4628,0,0.0,61879,0.061879,30753.567446144894,0.7598455551095967
360470208001,360470208001,Block Group 1; Census Tract 208; Kings County; New York,Brooklyn,839,285,158,0.5543859649122806,492,185,0.3760162601626016,62,0.0738974970202622,177,0.2109654350417163,322,0.3837902264600715,0,0.0,493,0.5876042908224076,24,0.0286054827175208,22,0.0771929824561403,36047020800,2559,338,0.1320828448612739,2573,407,0.1581811115429459,2573,50,0.0194325689856199,37644,0.037644,22287.74837955584,0.7437348317723886
360470020001,360470020001,Block Group 1; Census Tract 20; Kings County; New York,Brooklyn,908,172,132,0.7674418604651163,306,108,0.3529411764705882,217,0.2389867841409691,191,0.2103524229074889,43,0.0473568281938326,193,0.2125550660792951,51,0.0561674008810572,616,0.6784140969162996,98,0.5697674418604651,36047002000,1733,180,0.1038661281015579,1733,139,0.0802077322562031,1733,358,0.2065781881130986,88226,0.088226,10291.750731077009,0.8999369757676566
360470210001,360470210001,Block Group 1; Census Tract 210; Kings County; New York,Brooklyn,888,279,215,0.7706093189964157,347,132,0.3804034582132565,141,0.1587837837837837,224,0.2522522522522522,259,0.2916666666666667,0,0.0,507,0.5709459459459459,34,0.0382882882882882,75,0.2688172043010752,36047021000,3794,998,0.2630469161834475,3794,482,0.1270426989984185,3794,441,0.1162361623616236,56570,0.05657,15697.36609510341,0.8190136103481209
360470211001,360470211001,Block Group 1; Census Tract 211; Kings County; New York,Brooklyn,506,186,186,1.0,169,22,0.1301775147928994,90,0.1778656126482213,65,0.1284584980237154,36,0.0711462450592885,427,0.8438735177865613,0,0.0,31,0.0612648221343873,0,0.0,36047021100,2778,424,0.1526277897768178,2778,381,0.1371490280777537,2778,275,0.0989920806335493,61366,0.061366,8245.60831730926,0.8655454443857925
360470212001,360470212001,Block Group 1; Census Tract 212; Kings County; New York,Brooklyn,1459,597,544,0.9112227805695142,605,306,0.5057851239669422,230,0.157642220699109,266,0.1823166552433173,539,0.3694311172035641,0,0.0,867,0.5942426319396847,53,0.0363262508567512,343,0.5745393634840871,36047021200,3150,660,0.2095238095238095,3150,413,0.1311111111111111,3150,224,0.0711111111111111,70550,0.07055,20680.368532955352,0.8063486177986745
360470213001,360470213001,Block Group 1; Census Tract 213; Kings County; New York,Brooklyn,784,391,391,1.0,557,462,0.829443447037702,14,0.0178571428571428,47,0.0599489795918367,508,0.6479591836734694,92,0.1173469387755102,28,0.0357142857142857,99,0.1262755102040816,11,0.0281329923273657,36047021300,4523,1088,0.2405483086447048,4523,461,0.1019235021003758,4523,271,0.0599159849657307,72519,0.072519,10810.959886374603,0.6128424327438132
360470214001,360470214001,Block Group 1; Census Tract 214; Kings County; New York,Brooklyn,35,7,7,1.0,30,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,1.0,0,0.0,0,0.0,36047021400,2542,829,0.3261211644374508,2580,175,0.067829457364341,2580,222,0.0860465116279069,23006,0.023006,1521.3422585412502,0.8716341659702306
360470215001,360470215001,Block Group 1; Census Tract 215; Kings County; New York,Brooklyn,623,346,323,0.9335260115606936,477,209,0.4381551362683438,77,0.1235955056179775,0,0.0,296,0.4751203852327448,70,0.1123595505617977,113,0.1813804173354735,44,0.0706260032102728,0,0.0,36047021500,5595,427,0.0763181411974977,5595,510,0.0911528150134048,5595,179,0.0319928507596067,48760,0.04876,12776.866283839214,0.8380544001472537
360470216001,360470216001,Block Group 1; Census Tract 216; Kings County; New York,Brooklyn,1669,387,322,0.8320413436692506,377,55,0.1458885941644562,795,0.4763331336129419,132,0.079089275014979,1532,0.9179149191132414,47,0.0281605751947273,9,0.0053924505692031,55,0.0329538645895746,208,0.537467700258398,36047021600,3885,1885,0.4851994851994852,3885,247,0.0635778635778635,3885,250,0.0643500643500643,56526,0.056526,29526.23571453844,0.9090363459968124
360470217001,360470217001,Block Group 1; Census Tract 217; Kings County; New York,Brooklyn,1626,728,693,0.9519230769230768,905,472,0.5215469613259669,127,0.0781057810578105,275,0.1691266912669126,532,0.3271832718327183,586,0.3603936039360393,55,0.0338253382533825,257,0.1580565805658056,9,0.0123626373626373,36047021700,4192,560,0.1335877862595419,4210,505,0.1199524940617577,4210,301,0.0714964370546318,59746,0.059746,27215.211060154656,0.6194606920728066
360470218001,360470218001,Block Group 1; Census Tract 218; Kings County; New York,Brooklyn,1275,384,384,1.0,460,40,0.0869565217391304,495,0.388235294117647,136,0.1066666666666666,959,0.7521568627450981,0,0.0,0,0.0,208,0.1631372549019608,146,0.3802083333333333,36047021800,2760,456,0.1652173913043478,2760,108,0.0391304347826087,2760,208,0.0753623188405797,56493,0.056493,22569.167861504964,0.8818799701920655
360470219001,360470219001,Block Group 1; Census Tract 219; Kings County; New York,Brooklyn,777,387,344,0.8888888888888888,609,285,0.4679802955665024,113,0.1454311454311454,21,0.027027027027027,333,0.4285714285714285,277,0.3564993564993565,7,0.009009009009009,104,0.1338481338481338,0,0.0,36047021900,4258,426,0.1000469704086425,4258,359,0.0843118835133865,4258,242,0.0568341944574917,33812,0.033812,22980.00709807169,0.8119585668574847
360470021001,360470021001,Block Group 1; Census Tract 21; Kings County; New York,Brooklyn,2138,894,742,0.8299776286353467,1328,622,0.4683734939759036,481,0.2249766136576239,143,0.0668849391955098,1465,0.6852198316183349,236,0.1103835360149672,103,0.0481758652946679,245,0.1145930776426567,0,0.0,36047002100,6452,583,0.0903595784252944,6452,252,0.0390576565406075,6452,144,0.0223186608803471,136576,0.136576,15654.28772258669,0.8251160618806562
360470220001,360470220001,Block Group 1; Census Tract 220; Kings County; New York,Brooklyn,1148,266,190,0.7142857142857143,253,22,0.0869565217391304,656,0.5714285714285714,23,0.0200348432055749,1131,0.985191637630662,4,0.0034843205574912,0,0.0,13,0.0113240418118466,102,0.3834586466165413,36047022000,5854,1989,0.3397676802186539,5854,297,0.0507345404851383,5854,220,0.0375811411001024,37566,0.037566,30559.548527924184,0.9350712764387502
360470221001,360470221001,Block Group 1; Census Tract 221; Kings County; New York,Brooklyn,1636,636,608,0.9559748427672956,874,385,0.4405034324942792,235,0.143643031784841,173,0.1057457212713936,642,0.3924205378973105,580,0.3545232273838631,44,0.0268948655256723,235,0.143643031784841,0,0.0,36047022100,3724,787,0.2113319011815252,3724,697,0.1871643394199785,3724,315,0.0845864661654135,62610,0.06261,26130.011180322632,0.7787841859940283
360470222001,360470222001,Block Group 1; Census Tract 222; Kings County; New York,Brooklyn,1847,434,379,0.8732718894009217,528,103,0.1950757575757575,721,0.3903627504060639,166,0.0898754737412019,1299,0.7033026529507309,0,0.0,62,0.0335679480238224,26,0.0140768814293448,145,0.3341013824884792,36047022200,4031,2052,0.5090548251054329,4050,176,0.0434567901234567,4050,320,0.0790123456790123,56565,0.056565,32652.70043313003,0.8811397378398067
360470224001,360470224001,Block Group 1; Census Tract 224; Kings County; New York,Brooklyn,1146,261,116,0.4444444444444444,284,187,0.6584507042253521,598,0.5218150087260035,57,0.0497382198952879,988,0.8621291448516579,0,0.0,19,0.0165794066317626,0,0.0,85,0.3256704980842911,36047022400,5786,1979,0.3420324922226063,5786,406,0.0701693743518838,5786,215,0.0371586588316626,37781,0.037781,30332.706916174797,0.6319528270890621
360470226001,360470226001,Block Group 1; Census Tract 226; Kings County; New York,Brooklyn,1770,294,210,0.7142857142857143,464,126,0.271551724137931,1102,0.6225988700564972,50,0.0282485875706214,1158,0.6542372881355932,0,0.0,167,0.0943502824858757,336,0.1898305084745762,43,0.1462585034013605,36047022600,2844,316,0.1111111111111111,2844,237,0.0833333333333333,2844,141,0.0495780590717299,110523,0.110523,16014.766157270433,0.6340093091292891
360470227001,360470227001,Block Group 1; Census Tract 227; Kings County; New York,Brooklyn,825,342,331,0.9678362573099416,416,287,0.6899038461538461,73,0.0884848484848484,68,0.0824242424242424,376,0.4557575757575757,173,0.2096969696969697,69,0.0836363636363636,78,0.0945454545454545,0,0.0,36047022700,4823,668,0.1385030064275347,4833,672,0.1390440720049658,4833,422,0.0873163666459755,53204,0.053204,15506.352905796555,0.9142113657325754
360470228001,360470228001,Block Group 1; Census Tract 228; Kings County; New York,Brooklyn,1054,298,225,0.7550335570469798,370,228,0.6162162162162163,318,0.301707779886148,49,0.0464895635673624,138,0.1309297912713472,0,0.0,798,0.7571157495256167,70,0.0664136622390891,84,0.2818791946308724,36047022800,3376,1299,0.3847748815165877,3485,363,0.1041606886657101,3485,54,0.0154949784791965,37063,0.037063,28438.06491649354,0.8513263427673374
360470229001,360470229001,Block Group 1; Census Tract 229; Kings County; New York,Brooklyn,877,386,362,0.9378238341968912,553,270,0.488245931283906,184,0.209806157354618,0,0.0,508,0.5792474344355758,134,0.1527936145952109,42,0.0478905359179019,115,0.1311288483466362,0,0.0,36047022900,3645,401,0.1100137174211248,3645,247,0.0677640603566529,3645,188,0.0515775034293552,30382,0.030382,28865.7757882957,0.669738291305982
360470022001,360470022001,Block Group 1; Census Tract 22; Kings County; New York,Brooklyn,795,319,261,0.8181818181818182,289,127,0.4394463667820069,206,0.2591194968553459,170,0.2138364779874214,129,0.1622641509433962,20,0.0251572327044025,15,0.0188679245283018,631,0.7937106918238994,183,0.5736677115987461,36047002200,4643,1161,0.2500538444970924,4643,825,0.1776868404049106,4643,514,0.1107042860219685,120165,0.120165,6615.903133191861,0.9485909673898636
360470230001,360470230001,Block Group 1; Census Tract 230; Kings County; New York,Brooklyn,1999,416,399,0.9591346153846154,308,38,0.1233766233766233,1150,0.575287643821911,217,0.1085542771385692,1474,0.7373686843421711,0,0.0,254,0.1270635317658829,127,0.0635317658829414,148,0.3557692307692308,36047023000,4202,2197,0.52284626368396,4202,276,0.065683008091385,4202,289,0.0687767729652546,56637,0.056637,35294.94853187846,0.8205515181964556
360470231001,360470231001,Block Group 1; Census Tract 231; Kings County; New York,Brooklyn,1124,575,440,0.7652173913043478,652,235,0.3604294478527607,219,0.1948398576512455,159,0.141459074733096,637,0.5667259786476868,290,0.2580071174377224,59,0.0524911032028469,72,0.0640569395017793,18,0.0313043478260869,36047023100,3530,331,0.0937677053824362,3530,292,0.0827195467422096,3530,180,0.0509915014164305,39857,0.039857,28200.817924078583,0.888138010584971
360470232001,360470232001,Block Group 1; Census Tract 232; Kings County; New York,Brooklyn,2560,388,275,0.7087628865979382,625,48,0.0768,1668,0.6515625,94,0.03671875,2477,0.967578125,0,0.0,0,0.0,72,0.028125,222,0.5721649484536082,36047023200,6610,2475,0.3744326777609682,6610,269,0.0406959152798789,6610,44,0.0066565809379727,56510,0.05651,45301.716510352155,0.8144719430209066
360470233001,360470233001,Block Group 1; Census Tract 233; Kings County; New York,Brooklyn,2069,822,530,0.6447688564476886,1240,522,0.4209677419354838,527,0.2547124214596423,131,0.0633156114064765,958,0.4630256162397293,420,0.2029966167230546,264,0.1275978733687771,74,0.0357660705654905,42,0.0510948905109489,36047023300,5988,2034,0.3396793587174349,5988,484,0.0808283233132932,5988,96,0.0160320641282565,57525,0.057525,35966.97088222512,0.8898319110311713
360470234001,360470234001,Block Group 1; Census Tract 234; Kings County; New York,Brooklyn,1321,348,198,0.5689655172413793,400,77,0.1925,562,0.4254352763058289,184,0.1392884178652536,1159,0.8773656320968963,0,0.0,0,0.0,0,0.0,125,0.3591954022988505,36047023400,5623,2019,0.3590609994664769,5663,360,0.0635705456471834,5663,92,0.0162458061098357,56590,0.05659,23343.34688107439,0.8196723057141083
360470235001,360470235001,Block Group 1; Census Tract 235; Kings County; New York,Brooklyn,3400,1038,944,0.9094412331406552,1458,441,0.3024691358024691,1388,0.4082352941176471,55,0.0161764705882352,2467,0.7255882352941176,133,0.0391176470588235,182,0.0535294117647058,489,0.1438235294117647,44,0.0423892100192678,36047023500,5527,1719,0.3110186357879501,5527,272,0.0492129545865749,5527,74,0.0133888185272299,80377,0.080377,42300.65814847531,0.8485609741738537
360470236001,360470236001,Block Group 1; Census Tract 236; Kings County; New York,Brooklyn,1654,358,316,0.88268156424581,435,55,0.1264367816091954,1025,0.6197097944377267,143,0.0864570737605804,1635,0.9885126964933496,0,0.0,0,0.0,0,0.0,44,0.1229050279329608,36047023600,6444,2163,0.3356610800744879,6444,292,0.0453134698944754,6444,61,0.0094661700806952,56651,0.056651,29196.307214347496,0.8104313267947432
360470238001,360470238001,Block Group 1; Census Tract 238; Kings County; New York,Brooklyn,1661,338,320,0.9467455621301776,309,10,0.0323624595469255,946,0.5695364238410596,130,0.0782661047561709,1524,0.917519566526189,0,0.0,52,0.0313064419024683,75,0.045153521974714,196,0.5798816568047337,36047023800,5584,1579,0.2827722063037249,5584,263,0.0470988538681948,5584,78,0.0139684813753581,56627,0.056627,29332.297314002157,0.815805807540894
360470023001,360470023001,Block Group 1; Census Tract 23; Kings County; New York,Brooklyn,1081,497,469,0.943661971830986,482,291,0.6037344398340249,169,0.156336725254394,320,0.2960222016651249,40,0.0370027752081406,585,0.5411655874190564,241,0.2229417206290471,215,0.1988899167437557,247,0.4969818913480885,36047002300,3385,1132,0.3344165435745937,3385,862,0.2546528803545052,3385,255,0.0753323485967503,41827,0.041827,25844.550170942213,0.662504064833776
360470240001,360470240001,Block Group 1; Census Tract 240; Kings County; New York,Brooklyn,1553,488,436,0.8934426229508197,577,117,0.2027729636048527,633,0.407598197037991,184,0.1184803605924018,1019,0.656149388280747,8,0.0051513200257566,0,0.0,186,0.1197681905988409,209,0.4282786885245901,36047024000,5530,2669,0.4826401446654611,5530,277,0.0500904159132007,5530,90,0.0162748643761302,37748,0.037748,41141.25251668963,0.8186974517225662
360470241001,360470241001,Block Group 1; Census Tract 241; Kings County; New York,Brooklyn,1732,485,421,0.8680412371134021,1040,302,0.2903846153846154,538,0.3106235565819861,0,0.0,1042,0.6016166281755196,119,0.0687066974595843,139,0.0802540415704388,47,0.027136258660508,0,0.0,36047024100,3154,719,0.2279644895370957,3154,390,0.1236525047558655,3154,139,0.0440710209258084,128808,0.128808,13446.36979069623,0.8104074591089082
360470242001,360470242001,Block Group 1; Census Tract 242; Kings County; New York,Brooklyn,1535,324,196,0.6049382716049383,325,33,0.1015384615384615,675,0.4397394136807817,266,0.1732899022801303,1241,0.8084690553745928,15,0.009771986970684,216,0.1407166123778501,63,0.0410423452768729,113,0.3487654320987654,36047024200,3402,941,0.276601998824221,3402,202,0.0593768371546149,3402,36,0.0105820105820105,104434,0.104434,14698.278338472146,0.8352027255285487
360470243001,360470243001,Block Group 1; Census Tract 243; Kings County; New York,Brooklyn,1440,648,568,0.8765432098765432,965,492,0.5098445595854922,92,0.0638888888888888,363,0.2520833333333333,541,0.3756944444444444,268,0.1861111111111111,304,0.2111111111111111,103,0.0715277777777777,0,0.0,36047024300,4419,600,0.1357773251866938,4419,638,0.1443765557818511,4419,109,0.0246662140755827,51447,0.051447,27989.9702606566,0.8449020198294598
360470244001,360470244001,Block Group 1; Census Tract 244; Kings County; New York,Brooklyn,933,232,152,0.6551724137931034,291,155,0.5326460481099656,344,0.3687031082529475,99,0.1061093247588424,422,0.4523043944265809,5,0.0053590568060021,488,0.5230439442658092,18,0.0192926045016077,142,0.6120689655172413,36047024400,3529,1305,0.3697931425332955,3556,77,0.0216535433070866,3556,292,0.0821147356580427,39188,0.039188,23808.30866591814,0.7382475034747532
360470245001,360470245001,Block Group 1; Census Tract 245; Kings County; New York,Brooklyn,1131,509,372,0.730844793713163,640,290,0.453125,402,0.3554376657824933,0,0.0,639,0.5649867374005305,333,0.2944297082228116,22,0.0194518125552608,32,0.0282935455349248,0,0.0,36047024500,4383,459,0.1047227926078028,4383,423,0.0965092402464065,4383,291,0.0663928815879534,51455,0.051455,21980.371198134293,0.8052278987007531
360470246001,360470246001,Block Group 1; Census Tract 246; Kings County; New York,Brooklyn,990,251,148,0.5896414342629482,321,122,0.3800623052959501,351,0.3545454545454545,58,0.0585858585858585,676,0.6828282828282828,0,0.0,229,0.2313131313131313,63,0.0636363636363636,23,0.0916334661354581,36047024600,3234,748,0.2312925170068027,3298,238,0.0721649484536082,3298,420,0.1273499090357792,58079,0.058079,17045.748032851807,0.7478665609751243
360470247001,360470247001,Block Group 1; Census Tract 247; Kings County; New York,Brooklyn,1241,762,762,1.0,696,264,0.3793103448275862,173,0.1394037066881547,176,0.1418211120064464,308,0.2481869460112812,567,0.4568896051571313,45,0.0362610797743755,116,0.0934730056406124,35,0.0459317585301837,36047024700,2508,588,0.2344497607655502,2547,225,0.0883392226148409,2547,49,0.0192383195916764,96536,0.096536,12855.307864423636,0.8918339806779829
360470248001,360470248001,Block Group 1; Census Tract 248; Kings County; New York,Brooklyn,1400,412,256,0.6213592233009708,540,157,0.2907407407407407,375,0.2678571428571428,188,0.1342857142857142,720,0.5142857142857142,0,0.0,476,0.34,152,0.1085714285714285,89,0.2160194174757281,36047024800,2543,674,0.2650412898151789,2543,185,0.0727487219819111,2543,232,0.0912308297286669,74466,0.074466,18800.526414739612,0.8125466648380274
360470249001,360470249001,Block Group 1; Census Tract 249; Kings County; New York,Brooklyn,1419,620,585,0.9435483870967742,884,513,0.580316742081448,184,0.1296687808315715,62,0.0436927413671599,660,0.4651162790697674,461,0.324876673713883,131,0.0923185341789993,38,0.0267794221282593,0,0.0,36047024900,4124,577,0.1399127061105722,4147,583,0.1405835543766578,4147,264,0.0636604774535809,46190,0.04619,30720.93526737389,0.7978287564034886
360470250001,360470250001,Block Group 1; Census Tract 250; Kings County; New York,Brooklyn,696,234,179,0.7649572649572649,273,158,0.5787545787545788,30,0.043103448275862,196,0.2816091954022988,71,0.1020114942528735,6,0.0086206896551724,367,0.5272988505747126,252,0.3620689655172414,78,0.3333333333333333,36047025000,1428,339,0.2373949579831932,1431,289,0.2019566736547868,1431,85,0.0593990216631726,115315,0.115315,6035.641503707237,0.8925364646109573
360470251001,360470251001,Block Group 1; Census Tract 251; Kings County; New York,Brooklyn,773,415,231,0.5566265060240964,353,165,0.4674220963172804,0,0.0,16,0.0206985769728331,311,0.4023285899094437,345,0.4463130659767141,57,0.0737386804657179,38,0.0491591203104786,0,0.0,36047025100,3990,1493,0.3741854636591478,3975,619,0.1557232704402515,3975,232,0.0583647798742138,46138,0.046138,16754.08556937882,0.6373077586657272
360470252001,360470252001,Block Group 1; Census Tract 252; Kings County; New York,Brooklyn,336,170,77,0.4529411764705882,189,109,0.5767195767195767,0,0.0,124,0.369047619047619,184,0.5476190476190477,0,0.0,122,0.3630952380952381,0,0.0,48,0.2823529411764706,36047025200,4460,729,0.1634529147982062,4460,400,0.0896860986547085,4460,245,0.0549327354260089,38997,0.038997,8616.047388260637,0.741136148088326
360470253001,360470253001,Block Group 1; Census Tract 253; Kings County; New York,Brooklyn,1265,463,440,0.9503239740820736,653,384,0.5880551301684533,354,0.2798418972332016,31,0.0245059288537549,605,0.4782608695652174,204,0.1612648221343873,55,0.0434782608695652,106,0.083794466403162,0,0.0,36047025300,3904,1192,0.305327868852459,3904,343,0.087858606557377,3904,220,0.0563524590163934,46465,0.046465,27224.792854836975,0.7014679542145452
360470254001,360470254001,Block Group 1; Census Tract 254; Kings County; New York,Brooklyn,1245,551,324,0.588021778584392,433,169,0.3903002309468822,289,0.2321285140562249,151,0.121285140562249,60,0.0481927710843373,0,0.0,662,0.5317269076305221,523,0.4200803212851405,264,0.4791288566243194,36047025400,3437,870,0.2531277276694792,3437,291,0.084666860634274,3437,235,0.0683735816118708,59457,0.059457,20939.50249760331,0.7535021810246534
360470255001,360470255001,Block Group 1; Census Tract 255; Kings County; New York,Brooklyn,2514,942,911,0.9670912951167728,956,682,0.7133891213389121,481,0.1913285600636436,391,0.1555290373906125,0,0.0,614,0.2442322991249005,14,0.005568814638027,1808,0.7191726332537789,121,0.1284501061571125,36047025500,4940,1591,0.3220647773279352,4940,884,0.1789473684210526,4940,427,0.0864372469635627,69283,0.069283,36285.95759421503,0.8408363678325483
360470256001,360470256001,Block Group 1; Census Tract 256; Kings County; New York,Brooklyn,1319,526,389,0.7395437262357415,432,285,0.6597222222222222,176,0.133434420015163,262,0.1986353297952994,219,0.1660348749052312,0,0.0,976,0.7399545109931767,87,0.0659590598938589,321,0.6102661596958175,36047025600,2815,284,0.1008880994671403,2815,350,0.1243339253996447,2815,115,0.0408525754884547,95091,0.095091,13870.923641564395,0.7562294621816125
360470257001,360470257001,Block Group 1; Census Tract 257; Kings County; New York,Brooklyn,2577,628,626,0.9968152866242038,1283,592,0.4614185502727981,959,0.3721381451299961,121,0.0469538222739619,1487,0.5770275514163756,224,0.0869227784245246,86,0.0333721381451299,725,0.2813348855258052,113,0.179936305732484,36047025700,3370,1317,0.3908011869436202,3370,207,0.0614243323442136,3370,377,0.1118694362017804,80393,0.080393,32055.029666762028,0.9063035907196818
360470258001,360470258001,Block Group 1; Census Tract 258; Kings County; New York,Brooklyn,950,310,271,0.8741935483870967,405,283,0.6987654320987654,217,0.2284210526315789,72,0.0757894736842105,612,0.6442105263157895,0,0.0,338,0.3557894736842105,0,0.0,157,0.5064516129032258,36047025800,4068,1277,0.313913470993117,4068,442,0.1086529006882989,4068,297,0.0730088495575221,57213,0.057213,16604.617831611697,0.5437670829681699
360470259011,360470259011,Block Group 1; Census Tract 259.01; Kings County; New York,Brooklyn,2217,832,761,0.9146634615384616,1216,505,0.4152960526315789,472,0.2129003157419937,110,0.049616599007668,778,0.3509246729815065,638,0.2877762742444745,46,0.0207487595850248,639,0.2882273342354533,8,0.0096153846153846,36047025901,2217,474,0.2138024357239512,2217,115,0.051871898962562,2217,95,0.042850699142986,80219,0.080219,27636.844139169025,0.9081284207986536
360470259021,360470259021,Block Group 1; Census Tract 259.02; Kings County; New York,Brooklyn,3796,1448,1425,0.9841160220994476,1165,762,0.6540772532188841,1335,0.351685985247629,355,0.0935194942044257,283,0.0745521601685985,1659,0.4370389884088514,222,0.0584826132771338,1558,0.4104320337197049,193,0.1332872928176795,36047025902,3796,1843,0.4855110642781876,3796,1022,0.2692307692307692,3796,467,0.1230242360379346,59611,0.059611,63679.52223582896,0.8967757644804473
360470260001,360470260001,Block Group 1; Census Tract 260; Kings County; New York,Brooklyn,1237,370,231,0.6243243243243243,473,205,0.4334038054968288,268,0.2166531932093775,181,0.1463217461600647,369,0.2983023443815683,0,0.0,512,0.4139046079223928,356,0.2877930476960388,172,0.4648648648648649,36047026000,2861,371,0.129674938832576,2909,403,0.1385355792368511,2909,331,0.1137848057751804,53750,0.05375,23013.95348837209,0.8187229033023351
360470261001,360470261001,Block Group 1; Census Tract 261; Kings County; New York,Brooklyn,1069,493,493,1.0,527,189,0.3586337760910816,4,0.0037418147801683,50,0.0467726847521047,433,0.4050514499532273,162,0.1515434985968194,166,0.1552853133769878,180,0.1683816651075771,26,0.0527383367139959,36047026100,5728,1657,0.2892807262569832,5741,730,0.1271555478139697,5741,517,0.0900539975614004,39886,0.039886,26801.38394424109,0.909800879320144
360470262001,360470262001,Block Group 1; Census Tract 262; Kings County; New York,Brooklyn,1497,424,322,0.7594339622641509,596,305,0.511744966442953,342,0.2284569138276553,169,0.1128924515698062,344,0.2297929191716766,60,0.0400801603206412,844,0.5637942551770208,202,0.134936539746159,79,0.1863207547169811,36047026200,2645,419,0.1584120982986767,2642,258,0.0976532929598788,2642,153,0.0579106737320211,74832,0.074832,20004.81077613855,0.9015149084229002
