GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km,ewm_accessibility_score
360610219001,360610219001,Block Group 1; Census Tract 219; New York County; New York,Manhattan,943,280,280,1.0,227,141,0.6211453744493393,415,0.440084835630965,71,0.0752916224814422,64,0.0678685047720042,295,0.312831389183457,9,0.009544008483563,575,0.6097560975609756,0,0.0,36061021900,5277,2042,0.386962289179458,5358,826,0.1541620007465472,5358,274,0.0511384845091452,157087,0.157087,6003.042899794381,0.7399263372048445
360610021001,360610021001,Block Group 1; Census Tract 21; New York County; New York,Manhattan,1938,787,519,0.6594663278271918,1111,589,0.5301530153015301,506,0.26109391124871,312,0.1609907120743034,1475,0.7610939112487101,56,0.0288957688338493,126,0.0650154798761609,241,0.1243550051599587,7,0.0088945362134688,36061002100,7441,69,0.0092729471845182,7441,318,0.0427361913721274,7441,85,0.0114231958070151,61166,0.061166,31684.269038354643,0.7714809355543498
360610022011,360610022011,Block Group 1; Census Tract 22.01; New York County; New York,Manhattan,2250,1123,1099,0.9786286731967944,1120,689,0.6151785714285715,324,0.144,348,0.1546666666666666,822,0.3653333333333333,624,0.2773333333333333,227,0.1008888888888888,371,0.1648888888888889,92,0.0819234194122885,36061002201,6780,1971,0.2907079646017699,6780,1387,0.2045722713864306,6780,463,0.0682890855457227,34177,0.034177,65833.74784211605,0.6876213521976642
360610022021,360610022021,Block Group 1; Census Tract 22.02; New York County; New York,Manhattan,2502,1052,996,0.946768060836502,1773,684,0.3857868020304568,147,0.0587529976019184,146,0.0583533173461231,1429,0.5711430855315748,167,0.0667466027178257,294,0.1175059952038369,562,0.2246203037569944,74,0.0703422053231939,36061002202,2492,324,0.1300160513643659,2494,222,0.0890136327185244,2494,171,0.0685645549318364,56108,0.056108,44592.571469309194,0.6773498088872696
360610220001,360610220001,Block Group 1; Census Tract 220; New York County; New York,Manhattan,565,160,112,0.7,251,94,0.3745019920318725,92,0.1628318584070796,54,0.095575221238938,167,0.295575221238938,73,0.1292035398230088,30,0.0530973451327433,266,0.4707964601769911,17,0.10625,36061022000,6017,1513,0.2514542130629882,6087,501,0.0823065549531789,6087,336,0.055199605717102,43672,0.043672,12937.351163216706,0.7638135652398942
360610221021,360610221021,Block Group 1; Census Tract 221.02; New York County; New York,Manhattan,1050,663,651,0.9819004524886876,667,387,0.5802098950524738,96,0.0914285714285714,25,0.0238095238095238,343,0.3266666666666666,429,0.4085714285714286,57,0.0542857142857142,101,0.0961904761904761,10,0.0150829562594268,36061022102,2350,344,0.1463829787234042,2350,147,0.0625531914893617,2350,122,0.0519148936170212,48054,0.048054,21850.418279435635,0.7602212564329692
360610222001,360610222001,Block Group 1; Census Tract 222; New York County; New York,Manhattan,2145,986,935,0.9482758620689656,1011,583,0.5766567754698319,459,0.213986013986014,122,0.0568764568764568,514,0.2396270396270396,844,0.3934731934731935,46,0.0214452214452214,624,0.2909090909090909,0,0.0,36061022200,3595,673,0.1872044506258692,3595,437,0.121557719054242,3595,81,0.0225312934631432,90687,0.090687,23652.783750702965,0.8671452929082801
360610223011,360610223011,Block Group 1; Census Tract 223.01; New York County; New York,Manhattan,1502,430,430,1.0,474,303,0.6392405063291139,475,0.3162450066577896,145,0.0965379494007989,54,0.0359520639147802,81,0.0539280958721704,18,0.0119840213049267,1334,0.8881491344873502,100,0.2325581395348837,36061022301,7226,2307,0.3192637697204539,7226,1169,0.1617769166897315,7226,485,0.0671187378909493,23630,0.02363,63563.26703343207,0.7169565323637018
360610224001,360610224001,Block Group 1; Census Tract 224; New York County; New York,Manhattan,1717,563,563,1.0,564,184,0.3262411347517731,697,0.4059405940594059,162,0.0943506115317414,100,0.05824111822947,1214,0.7070471753057659,54,0.0314502038439138,203,0.1182294700058241,91,0.1616341030195381,36061022400,6591,2756,0.4181459566074951,6641,1362,0.205089594940521,6641,349,0.0525523264568589,43325,0.043325,39630.69821119446,0.9594305808573964
360610225001,360610225001,Block Group 1; Census Tract 225; New York County; New York,Manhattan,3086,1091,1091,1.0,1141,765,0.670464504820333,353,0.1143875567077122,713,0.2310434219053791,303,0.0981853532080363,842,0.2728451069345431,73,0.0236552171095268,1691,0.5479585223590409,245,0.224564619615032,36061022500,11262,2790,0.2477357485348961,11309,1853,0.1638517994517641,11309,653,0.0577416217172163,144025,0.144025,21426.83561881618,0.5805030970983857
360610226001,360610226001,Block Group 1; Census Tract 226; New York County; New York,Manhattan,1350,667,637,0.9550224887556222,750,303,0.404,149,0.1103703703703703,97,0.0718518518518518,273,0.2022222222222222,649,0.4807407407407407,111,0.0822222222222222,304,0.2251851851851851,103,0.1544227886056971,36061022600,5633,937,0.166341203621516,5667,679,0.119816481383448,5667,326,0.0575260278807129,43238,0.043238,31222.53573245756,0.9533563651568374
360610227001,360610227001,Block Group 1; Census Tract 227; New York County; New York,Manhattan,1242,445,378,0.849438202247191,875,265,0.3028571428571429,74,0.0595813204508856,213,0.1714975845410628,284,0.2286634460547504,360,0.2898550724637681,35,0.0281803542673107,131,0.1054750402576489,0,0.0,36061022700,5856,1190,0.2032103825136612,5856,928,0.1584699453551912,5856,412,0.0703551912568306,53622,0.053622,23162.134944612284,0.6269509169818662
360610228001,360610228001,Block Group 1; Census Tract 228; New York County; New York,Manhattan,2728,1100,1074,0.9763636363636364,1348,904,0.6706231454005934,524,0.1920821114369501,396,0.1451612903225806,167,0.0612170087976539,1619,0.593475073313783,91,0.033357771260997,785,0.2877565982404692,116,0.1054545454545454,36061022800,5663,1384,0.2443934310436164,5713,1020,0.1785401715385962,5713,169,0.0295816558725713,43593,0.043593,62578.854403229874,0.9071999714149788
360610229001,360610229001,Block Group 1; Census Tract 229; New York County; New York,Manhattan,1314,556,549,0.987410071942446,957,407,0.425287356321839,18,0.0136986301369863,119,0.0905631659056316,256,0.1948249619482496,236,0.1796042617960426,54,0.0410958904109589,686,0.5220700152207002,29,0.0521582733812949,36061022900,7702,2360,0.3064139184627369,7702,1044,0.1355492079979226,7702,480,0.0623214749415736,24124,0.024124,54468.57900845631,0.6499861571067334
360610230001,360610230001,Block Group 1; Census Tract 230; New York County; New York,Manhattan,1698,868,868,1.0,627,429,0.6842105263157895,217,0.1277974087161366,534,0.3144876325088339,0,0.0,1189,0.7002355712603062,242,0.1425206124852768,267,0.1572438162544169,190,0.2188940092165898,36061023000,8764,4277,0.4880191693290734,8773,2185,0.2490596147270033,8773,401,0.0457084235723241,21541,0.021541,78826.42402859662,0.8647335614941558
360610231001,360610231001,Block Group 1; Census Tract 231; New York County; New York,Manhattan,1182,418,418,1.0,395,305,0.7721518987341772,273,0.2309644670050761,123,0.1040609137055837,76,0.0642978003384094,335,0.2834179357021996,43,0.0363790186125211,664,0.5617597292724196,135,0.3229665071770335,36061023100,7110,1493,0.2099859353023909,7126,729,0.1023014313780522,7126,396,0.0555711479090653,53719,0.053719,22003.38800052123,0.6337315072792569
360610232001,360610232001,Block Group 1; Census Tract 232; New York County; New York,Manhattan,1818,597,597,1.0,403,204,0.5062034739454094,569,0.3129812981298129,20,0.011001100110011,189,0.1039603960396039,291,0.16006600660066,33,0.0181518151815181,1176,0.6468646864686468,9,0.0150753768844221,36061023200,9183,4815,0.5243384514864423,9183,1595,0.1736905150822171,9183,710,0.077316781008385,46734,0.046734,38901.01425086661,0.9042485389394154
360610233001,360610233001,Block Group 1; Census Tract 233; New York County; New York,Manhattan,1995,1040,952,0.9153846153846154,1066,648,0.6078799249530957,135,0.0676691729323308,347,0.1739348370927318,943,0.4726817042606516,474,0.237593984962406,132,0.0661654135338345,446,0.2235588972431077,43,0.0413461538461538,36061023300,7341,1439,0.1960223402806157,7365,770,0.1045485403937542,7365,572,0.0776646300067888,145227,0.145227,13737.114999276995,0.8228584228411617
360610234001,360610234001,Block Group 1; Census Tract 234; New York County; New York,Manhattan,1840,672,644,0.9583333333333334,960,726,0.75625,270,0.1467391304347826,138,0.075,84,0.0456521739130434,1214,0.6597826086956522,0,0.0,358,0.1945652173913043,0,0.0,36061023400,5442,1447,0.2658948915839765,5442,630,0.1157662624035281,5442,820,0.1506798970966556,43093,0.043093,42698.350080059405,0.6521062805230476
360610235011,360610235011,Block Group 1; Census Tract 235.01; New York County; New York,Manhattan,637,314,265,0.8439490445859873,351,275,0.7834757834757835,75,0.1177394034536891,15,0.0235478806907378,61,0.0957613814756671,288,0.4521193092621664,0,0.0,234,0.3673469387755102,0,0.0,36061023501,7506,1295,0.1725286437516653,7506,1130,0.1505462296829203,7506,522,0.0695443645083932,39665,0.039665,16059.498298247829,0.8528845849492942
360610235021,360610235021,Block Group 1; Census Tract 235.02; New York County; New York,Manhattan,1858,867,833,0.9607843137254902,707,531,0.751060820367751,347,0.1867599569429494,313,0.1684607104413347,147,0.0791173304628632,1254,0.6749192680301399,23,0.0123789020452099,336,0.1808396124865446,121,0.1395617070357555,36061023502,1858,686,0.3692142088266953,1858,351,0.1889128094725511,1858,190,0.1022604951560818,41338,0.041338,44946.538294063575,0.753582397779475
360610236001,360610236001,Block Group 1; Census Tract 236; New York County; New York,Manhattan,3090,846,846,1.0,1016,599,0.5895669291338582,1281,0.4145631067961165,183,0.0592233009708737,0,0.0,1993,0.6449838187702266,30,0.0097087378640776,748,0.2420711974110032,133,0.1572104018912529,36061023600,11040,1708,0.1547101449275362,11042,2175,0.1969751856547726,11042,515,0.0466401014309002,53350,0.05335,57919.400187441424,0.6480522362177137
360610237001,360610237001,Block Group 1; Census Tract 237; New York County; New York,Manhattan,3018,1077,1077,1.0,1180,756,0.6406779661016949,584,0.1935056328694499,503,0.1666666666666666,507,0.1679920477137177,774,0.2564612326043737,52,0.0172299536116633,1434,0.4751491053677932,254,0.2358402971216341,36061023700,6453,1903,0.2949015961568262,6676,1002,0.1500898741761533,6676,650,0.097363690832834,43547,0.043547,69304.42969664959,0.788170849729108
360610238021,360610238021,Block Group 1; Census Tract 238.02; New York County; New York,Manhattan,4116,1990,1927,0.9683417085427136,1906,1118,0.5865687303252886,699,0.1698250728862973,831,0.2018950437317784,1862,0.4523809523809524,366,0.0889212827988338,1084,0.2633624878522838,494,0.1200194363459669,408,0.2050251256281407,36061023802,4116,337,0.0818756073858114,4116,482,0.1171039844509232,4116,384,0.0932944606413994,116897,0.116897,35210.48444356998,0.3160961606793932
360610238031,360610238031,Block Group 1; Census Tract 238.03; New York County; New York,Manhattan,1515,719,719,1.0,874,553,0.6327231121281465,192,0.1267326732673267,266,0.1755775577557755,542,0.3577557755775578,147,0.097029702970297,464,0.3062706270627062,243,0.1603960396039604,168,0.2336578581363004,36061023803,3270,348,0.1064220183486238,3270,382,0.1168195718654434,3270,82,0.0250764525993883,55293,0.055293,27399.48998969128,0.4838829081274745
360610238041,360610238041,Block Group 1; Census Tract 238.04; New York County; New York,Manhattan,356,115,115,1.0,204,68,0.3333333333333333,65,0.1825842696629213,0,0.0,40,0.1123595505617977,0,0.0,200,0.5617977528089888,38,0.1067415730337078,5,0.0434782608695652,36061023804,3430,608,0.1772594752186589,3546,40,0.0112803158488437,3546,59,0.0166384658770445,147847,0.147847,2407.8946478454077,0.4747690357170179
360610239001,360610239001,Block Group 1; Census Tract 239; New York County; New York,Manhattan,1389,504,461,0.9146825396825397,765,461,0.6026143790849673,284,0.2044636429085673,131,0.0943124550035997,199,0.1432685385169186,279,0.2008639308855291,51,0.0367170626349892,804,0.5788336933045356,40,0.0793650793650793,36061023900,3184,576,0.1809045226130653,3184,946,0.2971105527638191,3184,238,0.0747487437185929,27517,0.027517,50477.88639749973,0.7723313606986559
360610241001,360610241001,Block Group 1; Census Tract 241; New York County; New York,Manhattan,2285,1043,948,0.9089165867689356,1091,759,0.6956920256645279,252,0.1102844638949671,764,0.3343544857768052,376,0.1645514223194748,924,0.4043763676148796,24,0.0105032822757111,907,0.3969365426695842,178,0.1706615532118887,36061024100,7838,1663,0.2121714723143659,7915,1943,0.245483259633607,7915,788,0.099557801642451,74706,0.074706,30586.56600540787,0.8878460282251287
360610242001,360610242001,Block Group 1; Census Tract 242; New York County; New York,Manhattan,3164,1080,1080,1.0,818,532,0.6503667481662592,1039,0.3283817951959545,368,0.1163084702907711,211,0.0666877370417193,1799,0.5685840707964602,0,0.0,1143,0.3612515802781289,61,0.0564814814814814,36061024200,5847,1684,0.2880109457841628,5831,999,0.1713256731263934,5831,478,0.0819756474018178,97040,0.09704,32605.111294311624,0.7916099266192325
360610243011,360610243011,Block Group 1; Census Tract 243.01; New York County; New York,Manhattan,1704,331,331,1.0,754,253,0.3355437665782493,376,0.2206572769953051,227,0.1332159624413145,51,0.0299295774647887,297,0.1742957746478873,0,0.0,1308,0.7676056338028169,13,0.039274924471299,36061024301,4539,758,0.1669971359330249,4539,886,0.1951971799955937,4539,733,0.1614893148270544,30978,0.030978,55006.77900445478,0.8584884046464234
360610243021,360610243021,Block Group 1; Census Tract 243.02; New York County; New York,Manhattan,2694,986,986,1.0,889,312,0.3509561304836895,623,0.2312546399406087,401,0.1488492947290274,0,0.0,999,0.3708240534521158,0,0.0,1627,0.6039346696362287,82,0.0831643002028397,36061024302,7547,3154,0.4179144030740692,7627,1447,0.1897207289891176,7627,490,0.0642454438180149,104013,0.104013,25900.60857777393,0.6676845453360345
360610245001,360610245001,Block Group 1; Census Tract 245; New York County; New York,Manhattan,2100,839,839,1.0,567,341,0.6014109347442681,0,0.0,736,0.3504761904761905,430,0.2047619047619047,16,0.0076190476190476,47,0.0223809523809523,1607,0.7652380952380953,124,0.1477949940405244,36061024500,14577,4599,0.315497015846882,14577,3485,0.2390752555395486,14577,528,0.0362214447417164,27399,0.027399,76645.13303405234,0.8410254925899441
360610247001,360610247001,Block Group 1; Census Tract 247; New York County; New York,Manhattan,1497,650,538,0.8276923076923077,700,367,0.5242857142857142,185,0.1235804943219772,441,0.2945891783567134,546,0.3647294589178356,418,0.2792251169004676,16,0.010688042752171,517,0.3453573814295257,0,0.0,36061024700,6102,1172,0.1920681743690593,6102,1554,0.2546705998033431,6102,138,0.0226155358898721,131738,0.131738,11363.46384490428,0.8120847062434137
360610249001,360610249001,Block Group 1; Census Tract 249; New York County; New York,Manhattan,984,470,464,0.9872340425531916,538,254,0.4721189591078067,91,0.0924796747967479,235,0.2388211382113821,192,0.1951219512195122,146,0.1483739837398374,36,0.0365853658536585,534,0.5426829268292683,56,0.1191489361702127,36061024900,984,95,0.0965447154471544,984,192,0.1951219512195122,984,51,0.0518292682926829,60659,0.060659,16221.830231292966,0.8689692688791768
360610024001,360610024001,Block Group 1; Census Tract 24; New York County; New York,Manhattan,2471,869,869,1.0,667,448,0.671664167916042,553,0.2237960339943343,401,0.1622824767300688,43,0.0174018615944961,508,0.2055847834884662,100,0.0404694455685957,1774,0.7179279643868879,134,0.1542002301495972,36061002400,4523,2178,0.4815388016803006,4523,1304,0.288304222860933,4523,184,0.0406809639619721,54216,0.054216,45576.95145344548,0.7406183969940959
360610251001,360610251001,Block Group 1; Census Tract 251; New York County; New York,Manhattan,1257,385,385,1.0,434,304,0.7004608294930875,217,0.1726332537788385,202,0.1607000795544948,132,0.1050119331742243,212,0.1686555290373906,24,0.0190930787589498,881,0.7008750994431185,79,0.2051948051948052,36061025100,2375,699,0.2943157894736842,2502,550,0.21982414068745,2502,179,0.0715427657873701,121449,0.121449,10350.023466640318,0.7082304822554193
360610253001,360610253001,Block Group 1; Census Tract 253; New York County; New York,Manhattan,1248,465,465,1.0,289,211,0.7301038062283737,417,0.3341346153846153,285,0.2283653846153846,130,0.1041666666666666,0,0.0,0,0.0,1051,0.8421474358974359,66,0.1419354838709677,36061025300,10132,1826,0.1802210817212791,10172,1541,0.1514942980731419,10172,555,0.0545615414864333,21934,0.021934,56897.966627154194,0.8779433685369052
360610255001,360610255001,Block Group 1; Census Tract 255; New York County; New York,Manhattan,1437,251,251,1.0,725,149,0.2055172413793103,34,0.0236604036186499,18,0.0125260960334029,667,0.4641614474599861,87,0.0605427974947807,479,0.3333333333333333,107,0.0744606819763396,0,0.0,36061025500,4574,915,0.20004372540446,5480,694,0.1266423357664233,5480,433,0.0790145985401459,341074,0.341074,4213.161953124542,0.6890517103585689
360610257001,360610257001,Block Group 1; Census Tract 257; New York County; New York,Manhattan,1344,678,657,0.9690265486725664,770,365,0.474025974025974,90,0.0669642857142857,286,0.212797619047619,329,0.2447916666666666,679,0.5052083333333334,35,0.0260416666666666,180,0.1339285714285714,20,0.0294985250737463,36061025700,4443,712,0.1602520819266261,4443,384,0.0864280891289669,4443,191,0.0429889714157101,56514,0.056514,23781.71780443784,0.8375264626400881
360610259001,360610259001,Block Group 1; Census Tract 259; New York County; New York,Manhattan,2473,989,783,0.7917087967644085,1384,801,0.578757225433526,699,0.2826526486049333,68,0.0274969672462596,431,0.1742822482814395,696,0.2814395471087748,134,0.0541852001617468,1082,0.4375252729478366,79,0.0798786653185035,36061025900,4779,761,0.1592383343795773,4790,357,0.0745302713987473,4790,618,0.1290187891440501,38440,0.03844,64334.02705515088,0.6675675102468419
360610025001,360610025001,Block Group 1; Census Tract 25; New York County; New York,Manhattan,1089,273,273,1.0,86,41,0.4767441860465116,567,0.5206611570247934,77,0.0707070707070707,0,0.0,639,0.5867768595041323,149,0.1368227731864095,301,0.2764003673094582,65,0.238095238095238,36061002500,4476,2408,0.5379803395889187,4476,904,0.2019660411081322,4476,148,0.033065236818588,35945,0.035945,30296.285992488527,0.7723160041217894
360610026011,360610026011,Block Group 1; Census Tract 26.01; New York County; New York,Manhattan,2085,1072,1067,0.9953358208955224,736,305,0.4144021739130434,252,0.1208633093525179,252,0.1208633093525179,598,0.286810551558753,644,0.308872901678657,57,0.0273381294964028,754,0.361630695443645,119,0.1110074626865671,36061002601,4199,1382,0.3291259823767564,4199,1094,0.2605382233865206,4199,253,0.0602524410573946,53344,0.053344,39085.93281343731,0.7135871513174803
360610026021,360610026021,Block Group 1; Census Tract 26.02; New York County; New York,Manhattan,1880,1008,869,0.8621031746031746,1197,631,0.5271512113617377,114,0.0606382978723404,230,0.1223404255319148,1132,0.6021276595744681,245,0.1303191489361702,92,0.0489361702127659,332,0.176595744680851,37,0.0367063492063492,36061002602,3528,567,0.1607142857142857,3528,689,0.1952947845804988,3528,117,0.0331632653061224,52125,0.052125,36067.14628297362,0.6985564413671528
360610261001,360610261001,Block Group 1; Census Tract 261; New York County; New York,Manhattan,1176,560,560,1.0,409,149,0.3643031784841076,31,0.026360544217687,339,0.288265306122449,92,0.0782312925170068,6,0.0051020408163265,0,0.0,1078,0.9166666666666666,87,0.1553571428571428,36061026100,11982,4282,0.357369387414455,12041,2403,0.1995681421808819,12041,1529,0.1269828087368159,33554,0.033554,35047.982356798,0.8945252313481988
360610263001,360610263001,Block Group 1; Census Tract 263; New York County; New York,Manhattan,1256,441,441,1.0,622,303,0.4871382636655949,204,0.1624203821656051,179,0.1425159235668789,281,0.2237261146496815,135,0.107484076433121,0,0.0,743,0.5915605095541401,44,0.0997732426303854,36061026300,8342,1502,0.1800527451450491,8342,1344,0.1611124430592184,8342,1239,0.1485255334452169,36427,0.036427,34479.91874159277,0.7394871510176804
360610265001,360610265001,Block Group 1; Census Tract 265; New York County; New York,Manhattan,1500,638,571,0.8949843260188087,776,281,0.3621134020618556,106,0.0706666666666666,135,0.09,827,0.5513333333333333,249,0.166,24,0.016,358,0.2386666666666666,43,0.067398119122257,36061026500,7665,852,0.1111545988258317,7702,955,0.1239937678525058,7702,660,0.0856920280446637,16298,0.016298,92035.83261749908,0.7855709267074875
360610267001,360610267001,Block Group 1; Census Tract 267; New York County; New York,Manhattan,2227,591,591,1.0,1006,406,0.4035785288270377,373,0.1674898967220476,161,0.0722945666816344,1053,0.4728334081724293,5,0.0022451728783116,101,0.0453524921418949,1037,0.465648854961832,84,0.1421319796954314,36061026700,1690,292,0.1727810650887574,2227,110,0.0493938033228558,2227,179,0.0803771890435563,47339,0.047339,47043.66378672976,0.788804884746282
360610269001,360610269001,Block Group 1; Census Tract 269; New York County; New York,Manhattan,801,360,360,1.0,307,187,0.6091205211726385,129,0.1610486891385767,84,0.1048689138576779,128,0.1598002496878901,4,0.0049937578027465,94,0.1173533083645443,572,0.714107365792759,85,0.2361111111111111,36061026900,7414,1069,0.1441866738602643,7594,1256,0.1653937318936002,7594,507,0.0667632341322096,23210,0.02321,34510.98664368806,0.5163111496764268
360610271001,360610271001,Block Group 1; Census Tract 271; New York County; New York,Manhattan,2004,807,771,0.9553903345724908,722,499,0.6911357340720221,0,0.0,446,0.2225548902195608,314,0.156686626746507,26,0.0129740518962075,87,0.0434131736526946,1577,0.7869261477045908,352,0.436183395291202,36061027100,7742,1165,0.1504779126840609,7742,861,0.1112115732368897,7742,721,0.093128390596745,29659,0.029659,67568.02319700597,0.8624325031304003
360610273001,360610273001,Block Group 1; Census Tract 273; New York County; New York,Manhattan,1845,805,683,0.8484472049689441,1067,478,0.4479850046860356,470,0.2547425474254742,198,0.1073170731707317,1429,0.7745257452574525,30,0.016260162601626,6,0.0032520325203252,342,0.1853658536585365,0,0.0,36061027300,7434,332,0.0446596717783158,7434,552,0.0742534301856335,7434,102,0.0137207425343018,61823,0.061823,29843.262216327257,0.777058351502299
360610275001,360610275001,Block Group 1; Census Tract 275; New York County; New York,Manhattan,1198,603,463,0.7678275290215588,612,294,0.4803921568627451,134,0.1118530884808013,383,0.3196994991652754,877,0.7320534223706177,30,0.025041736227045,33,0.0275459098497495,164,0.1368948247078464,0,0.0,36061027500,3164,169,0.0534134007585335,3164,658,0.2079646017699115,3164,82,0.0259165613147914,230272,0.230272,5202.543079488604,0.6056351649651553
360610277001,360610277001,Block Group 1; Census Tract 277; New York County; New York,Manhattan,1222,195,195,1.0,384,329,0.8567708333333334,54,0.044189852700491,634,0.5188216039279869,341,0.279050736497545,326,0.2667757774140752,21,0.0171849427168576,486,0.397708674304419,0,0.0,36061027700,5817,1307,0.2246862643974557,5817,778,0.1337459171394189,5817,449,0.0771875537218497,103418,0.103418,11816.124852540175,0.8740209657102036
360610279001,360610279001,Block Group 1; Census Tract 279; New York County; New York,Manhattan,1076,580,580,1.0,615,282,0.4585365853658537,122,0.1133828996282527,130,0.120817843866171,866,0.8048327137546468,0,0.0,0,0.0,99,0.0920074349442379,128,0.2206896551724138,36061027900,9587,1033,0.1077500782309377,9587,1130,0.1178679461771148,9587,679,0.0708250756232398,22684,0.022684,47434.314935637456,0.776807351798818
360610027001,360610027001,Block Group 1; Census Tract 27; New York County; New York,Manhattan,1101,620,463,0.7467741935483871,445,141,0.3168539325842696,78,0.0708446866485013,343,0.3115349682107175,206,0.1871026339691189,1,0.0009082652134423,866,0.7865576748410535,10,0.0090826521344232,116,0.1870967741935484,36061002700,1095,99,0.0904109589041095,1095,268,0.2447488584474886,1095,50,0.045662100456621,59282,0.059282,18572.247899868424,0.7700051961571328
360610281001,360610281001,Block Group 1; Census Tract 281; New York County; New York,Manhattan,799,463,463,1.0,444,235,0.5292792792792793,162,0.2027534418022528,64,0.0801001251564455,591,0.7396745932415519,14,0.0175219023779724,0,0.0,26,0.032540675844806,9,0.019438444924406,36061028100,3120,135,0.0432692307692307,3120,187,0.0599358974358974,3120,65,0.0208333333333333,17992,0.017992,44408.6260560249,0.7765197352614485
360610283001,360610283001,Block Group 1; Census Tract 283; New York County; New York,Manhattan,498,205,205,1.0,298,253,0.8489932885906041,33,0.0662650602409638,62,0.1244979919678714,97,0.1947791164658634,5,0.0100401606425702,0,0.0,396,0.7951807228915663,0,0.0,36061028300,7961,1315,0.1651802537369677,8016,1332,0.1661676646706587,8016,715,0.0891966067864271,14589,0.014589,34135.307423401195,0.4397974240520208
360610285001,360610285001,Block Group 1; Census Tract 285; New York County; New York,Manhattan,1787,584,584,1.0,650,380,0.5846153846153846,306,0.1712367095691102,373,0.208729714605484,85,0.0475657526580861,29,0.0162283156127588,0,0.0,1645,0.9205372132064912,156,0.2671232876712329,36061028500,7045,2130,0.3023420865862313,7094,986,0.1389906963631237,7094,525,0.0740062024245841,40147,0.040147,44511.420529553885,0.6206279468003494
360610287001,360610287001,Block Group 1; Census Tract 287; New York County; New York,Manhattan,1152,373,325,0.871313672922252,614,232,0.3778501628664495,320,0.2777777777777778,132,0.1145833333333333,657,0.5703125,67,0.0581597222222222,10,0.0086805555555555,255,0.2213541666666666,0,0.0,36061028700,3690,612,0.1658536585365853,3690,297,0.0804878048780487,3690,125,0.0338753387533875,464460,0.46446,2480.299702880765,0.6336377295610982
360610028001,360610028001,Block Group 1; Census Tract 28; New York County; New York,Manhattan,338,204,204,1.0,179,86,0.4804469273743016,14,0.0414201183431952,97,0.2869822485207101,109,0.3224852071005917,126,0.3727810650887574,70,0.2071005917159763,33,0.0976331360946745,37,0.1813725490196078,36061002800,6483,1262,0.1946629646768471,6497,1636,0.2518085270124673,6497,167,0.0257041711559181,19945,0.019945,16946.603158686386,0.7961637239168396
360610029021,360610029021,Block Group 1; Census Tract 29.02; New York County; New York,Manhattan,852,342,342,1.0,305,42,0.1377049180327869,0,0.0,369,0.4330985915492957,95,0.1115023474178403,0,0.0,747,0.8767605633802817,10,0.0117370892018779,51,0.1491228070175438,36061002902,3492,1152,0.3298969072164948,3493,521,0.1491554537646722,3493,308,0.0881763527054108,22983,0.022983,37070.87847539486,0.7588526496462555
360610291001,360610291001,Block Group 1; Census Tract 291; New York County; New York,Manhattan,966,463,463,1.0,324,181,0.558641975308642,213,0.2204968944099379,149,0.1542443064182194,113,0.1169772256728778,89,0.0921325051759834,0,0.0,731,0.7567287784679089,143,0.3088552915766738,36061029100,10834,1528,0.1410374746169466,10870,1568,0.1442502299908003,10870,546,0.0502299908003679,21021,0.021021,45954.04595404595,0.7954373097098708
360610293001,360610293001,Block Group 1; Census Tract 293; New York County; New York,Manhattan,1702,639,639,1.0,786,468,0.5954198473282443,297,0.1745005875440658,203,0.1192714453584018,73,0.0428907168037602,56,0.0329024676850763,68,0.0399529964747356,1505,0.8842538190364277,305,0.4773082942097026,36061029300,8011,2866,0.357758082636375,8011,1674,0.2089626763200599,8011,555,0.0692797403570091,41790,0.04179,40727.446757597514,0.8778867546009597
360610295001,360610295001,Block Group 1; Census Tract 295; New York County; New York,Manhattan,2787,1047,812,0.775549188156638,1675,821,0.4901492537313432,488,0.1750986724076067,585,0.2099031216361679,859,0.3082167204879799,159,0.0570505920344456,106,0.0380337280229637,1135,0.4072479368496591,50,0.0477554918815663,36061029500,7564,419,0.0553939714436805,7565,920,0.1216126900198281,7565,455,0.0601454064771976,36342,0.036342,76688.12943701503,0.7041235201453031
360610299001,360610299001,Block Group 1; Census Tract 299; New York County; New York,Manhattan,2821,1109,1109,1.0,945,534,0.5650793650793651,561,0.1988656504785537,636,0.2254519673874512,17,0.0060262318326834,587,0.2080822403403048,0,0.0,2132,0.7557603686635944,371,0.3345356176735798,36061029900,3532,657,0.186013590033975,3532,1035,0.2930351075877689,3532,138,0.0390713476783691,75867,0.075867,37183.49216391843,0.8071746956421437
